score;completeness;rescuebot_action;rescuebot_location;alice-always_action;alice-always_location;world_nr;tick_nr
0;0.0;RemoveObject;(15, 6);MoveWest;(5, 18);1;464
0;0.0;RemoveObject;(15, 6);MoveWest;(4, 18);1;465
0;0.0;RemoveObject;(15, 6);;(4, 18);1;466
0;0.0;RemoveObject;(15, 6);;(4, 18);1;467
0;0.0;RemoveObject;(15, 6);;(4, 18);1;468
0;0.0;RemoveObject;(15, 6);;(4, 18);1;469
0;0.0;RemoveObject;(15, 6);;(4, 18);1;470
0;0.0;RemoveObject;(15, 6);MoveWest;(3, 18);1;471
0;0.0;RemoveObject;(15, 6);;(3, 18);1;472
0;0.0;RemoveObject;(15, 6);;(3, 18);1;473
0;0.0;RemoveObject;(15, 6);MoveSouth;(3, 19);1;474
0;0.0;RemoveObject;(15, 6);;(3, 19);1;475
0;0.0;RemoveObject;(15, 6);MoveSouth;(3, 20);1;476
0;0.0;RemoveObject;(15, 6);;(3, 20);1;477
0;0.0;RemoveObject;(15, 6);;(3, 20);1;478
0;0.0;RemoveObject;(15, 6);;(3, 20);1;479
0;0.0;RemoveObject;(15, 6);;(3, 20);1;480
0;0.0;RemoveObject;(15, 6);;(3, 20);1;481
0;0.0;RemoveObject;(15, 6);;(3, 20);1;482
0;0.0;RemoveObject;(15, 6);;(3, 20);1;483
0;0.0;RemoveObject;(15, 6);;(3, 20);1;484
0;0.0;RemoveObject;(15, 6);MoveSouth;(3, 21);1;485
0;0.0;RemoveObject;(15, 6);;(3, 21);1;486
0;0.0;RemoveObject;(15, 6);;(3, 21);1;487
0;0.0;RemoveObject;(15, 6);;(3, 21);1;488
0;0.0;RemoveObject;(15, 6);;(3, 21);1;489
0;0.0;RemoveObject;(15, 6);;(3, 21);1;490
0;0.0;RemoveObject;(15, 6);;(3, 21);1;491
0;0.0;RemoveObject;(15, 6);;(3, 21);1;492
0;0.0;RemoveObject;(15, 6);CarryObject;(3, 21);1;493
0;0.0;RemoveObject;(15, 6);;(3, 21);1;494
0;0.0;RemoveObject;(15, 6);MoveNorth;(3, 20);1;495
0;0.0;RemoveObject;(15, 6);;(3, 20);1;496
0;0.0;RemoveObject;(15, 6);MoveNorth;(3, 19);1;497
0;0.0;RemoveObject;(15, 6);;(3, 19);1;498
0;0.0;RemoveObject;(15, 6);MoveNorth;(3, 18);1;499
0;0.0;RemoveObject;(15, 6);;(3, 18);1;500
0;0.0;RemoveObject;(15, 6);;(3, 18);1;501
0;0.0;RemoveObject;(15, 6);;(3, 18);1;502
0;0.0;RemoveObject;(15, 6);MoveEast;(4, 18);1;503
0;0.0;RemoveObject;(15, 6);;(4, 18);1;504
0;0.0;RemoveObject;(15, 6);;(4, 18);1;505
0;0.0;RemoveObject;(15, 6);;(4, 18);1;506
0;0.0;RemoveObject;(15, 6);MoveEast;(5, 18);1;507
0;0.0;RemoveObject;(15, 6);MoveEast;(6, 18);1;508
0;0.0;RemoveObject;(15, 6);MoveEast;(7, 18);1;509
0;0.0;RemoveObject;(15, 6);MoveEast;(8, 18);1;510
0;0.0;RemoveObject;(15, 6);MoveEast;(9, 18);1;511
0;0.0;RemoveObject;(15, 6);MoveEast;(10, 18);1;512
0;0.0;MoveSouth;(15, 6);MoveEast;(10, 18);1;513
0;0.0;MoveSouth;(15, 6);MoveEast;(10, 18);1;514
0;0.0;MoveSouth;(15, 6);MoveEast;(10, 18);1;515
0;0.0;MoveSouth;(15, 6);MoveEast;(10, 18);1;516
0;0.0;MoveSouth;(15, 6);MoveEast;(10, 18);1;517
0;0.0;MoveSouth;(15, 6);MoveEast;(11, 18);1;518
0;0.0;MoveSouth;(15, 6);MoveEast;(11, 18);1;519
0;0.0;MoveSouth;(15, 6);MoveEast;(11, 18);1;520
0;0.0;MoveSouth;(15, 7);MoveEast;(11, 18);1;521
0;0.0;MoveSouthWest;(15, 7);MoveEast;(11, 18);1;522
0;0.0;MoveSouthWest;(15, 7);MoveEast;(11, 18);1;523
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;524
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;525
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;526
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;527
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;528
0;0.0;MoveSouthWest;(15, 7);MoveEast;(12, 18);1;529
0;0.0;MoveSouthWest;(14, 8);MoveEast;(13, 18);1;530
0;0.0;MoveSouthEast;(14, 8);MoveEast;(13, 18);1;531
0;0.0;MoveSouthEast;(14, 8);MoveEast;(13, 18);1;532
0;0.0;MoveSouthEast;(14, 8);MoveEast;(13, 18);1;533
0;0.0;MoveSouthEast;(14, 8);MoveEast;(13, 18);1;534
0;0.0;MoveSouthEast;(14, 8);MoveEast;(13, 18);1;535
0;0.0;MoveSouthEast;(14, 8);MoveEast;(14, 18);1;536
0;0.0;MoveSouthEast;(14, 8);MoveEast;(14, 18);1;537
0;0.0;MoveSouthEast;(14, 8);MoveEast;(14, 18);1;538
0;0.0;MoveSouthEast;(15, 9);MoveEast;(14, 18);1;539
0;0.0;MoveNorthEast;(15, 9);MoveEast;(14, 18);1;540
0;0.0;MoveNorthEast;(15, 9);MoveEast;(14, 18);1;541
0;0.0;MoveNorthEast;(15, 9);MoveEast;(15, 18);1;542
0;0.0;MoveNorthEast;(15, 9);MoveEast;(16, 18);1;543
0;0.0;MoveNorthEast;(15, 9);MoveEast;(17, 18);1;544
0;0.0;MoveNorthEast;(15, 9);MoveEast;(18, 18);1;545
0;0.0;MoveNorthEast;(15, 9);MoveEast;(19, 18);1;546
0;0.0;MoveNorthEast;(15, 9);MoveEast;(20, 18);1;547
0;0.0;MoveNorthEast;(16, 8);MoveEast;(20, 18);1;548
0;0.0;;(16, 8);MoveEast;(20, 18);1;549
0;0.0;;(16, 8);MoveEast;(20, 18);1;550
0;0.0;;(16, 8);MoveEast;(20, 18);1;551
0;0.0;;(16, 8);MoveEast;(20, 18);1;552
0;0.0;;(16, 8);MoveEast;(21, 18);1;553
0;0.0;;(16, 8);MoveEast;(22, 18);1;554
0;0.0;;(16, 8);;(22, 18);1;555
0;0.0;;(16, 8);;(22, 18);1;556
0;0.0;;(16, 8);;(22, 18);1;557
0;0.0;;(16, 8);;(22, 18);1;558
0;0.0;;(16, 8);;(22, 18);1;559
0;0.0;;(16, 8);;(22, 18);1;560
0;0.0;;(16, 8);;(22, 18);1;561
0;0.0;;(16, 8);;(22, 18);1;562
0;0.0;;(16, 8);;(22, 18);1;563
0;0.0;;(16, 8);;(22, 18);1;564
0;0.0;;(16, 8);;(22, 18);1;565
0;0.0;Idle;(16, 8);;(22, 18);1;566
0;0.0;Idle;(16, 8);;(22, 18);1;567
0;0.0;Idle;(16, 8);;(22, 18);1;568
0;0.0;Idle;(16, 8);;(22, 18);1;569
0;0.0;Idle;(16, 8);;(22, 18);1;570
0;0.0;Idle;(16, 8);;(22, 18);1;571
0;0.0;Idle;(16, 8);;(22, 18);1;572
0;0.0;Idle;(16, 8);;(22, 18);1;573
0;0.0;Idle;(16, 8);;(22, 18);1;574
0;0.0;Idle;(16, 8);;(22, 18);1;575
0;0.0;Idle;(16, 8);;(22, 18);1;576
0;0.0;Idle;(16, 8);;(22, 18);1;577
0;0.0;Idle;(16, 8);;(22, 18);1;578
0;0.0;Idle;(16, 8);;(22, 18);1;579
0;0.0;Idle;(16, 8);;(22, 18);1;580
0;0.0;Idle;(16, 8);;(22, 18);1;581
0;0.0;Idle;(16, 8);;(22, 18);1;582
0;0.0;Idle;(16, 8);;(22, 18);1;583
0;0.0;Idle;(16, 8);MoveNorth;(22, 17);1;584
0;0.0;Idle;(16, 8);;(22, 17);1;585
0;0.0;Idle;(16, 8);MoveNorth;(22, 16);1;586
0;0.0;Idle;(16, 8);;(22, 16);1;587
0;0.0;Idle;(16, 8);;(22, 16);1;588
0;0.0;Idle;(16, 8);MoveEast;(23, 16);1;589
0;0.0;Idle;(16, 8);;(23, 16);1;590
0;0.0;Idle;(16, 8);;(23, 16);1;591
0;0.0;MoveNorthWest;(16, 8);;(23, 16);1;592
0;0.0;MoveNorthWest;(16, 8);;(23, 16);1;593
0;0.0;MoveNorthWest;(16, 8);MoveNorth;(23, 15);1;594
0;0.0;MoveNorthWest;(16, 8);;(23, 15);1;595
0;0.0;MoveNorthWest;(16, 8);;(23, 15);1;596
0;0.0;MoveNorthWest;(16, 8);;(23, 15);1;597
0;0.0;MoveNorthWest;(16, 8);;(23, 15);1;598
0;0.0;MoveNorthWest;(16, 8);;(23, 15);1;599
3;0.125;MoveNorthWest;(15, 7);Drop;(23, 15);1;600
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;601
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;602
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;603
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;604
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;605
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;606
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;607
3;0.125;MoveNorthWest;(15, 7);;(23, 15);1;608
3;0.125;MoveNorthWest;(14, 6);;(23, 15);1;609
3;0.125;MoveWest;(14, 6);;(23, 15);1;610
3;0.125;MoveWest;(14, 6);;(23, 15);1;611
3;0.125;MoveWest;(14, 6);;(23, 15);1;612
3;0.125;MoveWest;(14, 6);;(23, 15);1;613
3;0.125;MoveWest;(14, 6);;(23, 15);1;614
3;0.125;MoveWest;(14, 6);;(23, 15);1;615
3;0.125;MoveWest;(14, 6);;(23, 15);1;616
3;0.125;MoveWest;(14, 6);;(23, 15);1;617
3;0.125;MoveWest;(13, 6);;(23, 15);1;618
3;0.125;MoveWest;(13, 6);;(23, 15);1;619
3;0.125;MoveWest;(13, 6);;(23, 15);1;620
3;0.125;MoveWest;(13, 6);;(23, 15);1;621
3;0.125;MoveWest;(13, 6);;(23, 15);1;622
3;0.125;MoveWest;(13, 6);;(23, 15);1;623
3;0.125;MoveWest;(13, 6);;(23, 15);1;624
3;0.125;MoveWest;(13, 6);;(23, 15);1;625
3;0.125;MoveWest;(13, 6);;(23, 15);1;626
3;0.125;MoveWest;(12, 6);;(23, 15);1;627
3;0.125;MoveWest;(12, 6);;(23, 15);1;628
3;0.125;MoveWest;(12, 6);;(23, 15);1;629
3;0.125;MoveWest;(12, 6);;(23, 15);1;630
3;0.125;MoveWest;(12, 6);;(23, 15);1;631
3;0.125;MoveWest;(12, 6);;(23, 15);1;632
3;0.125;MoveWest;(12, 6);;(23, 15);1;633
3;0.125;MoveWest;(12, 6);;(23, 15);1;634
3;0.125;MoveWest;(12, 6);;(23, 15);1;635
3;0.125;MoveWest;(12, 6);;(23, 15);1;636
3;0.125;MoveWest;(12, 6);;(23, 15);1;637
3;0.125;MoveWest;(12, 6);;(23, 15);1;638
3;0.125;MoveWest;(12, 6);;(23, 15);1;639
3;0.125;MoveWest;(12, 6);;(23, 15);1;640
3;0.125;MoveWest;(11, 6);;(23, 15);1;641
3;0.125;MoveWest;(11, 6);;(23, 15);1;642
3;0.125;MoveWest;(11, 6);;(23, 15);1;643
3;0.125;MoveWest;(11, 6);;(23, 15);1;644
3;0.125;MoveWest;(11, 6);;(23, 15);1;645
3;0.125;MoveWest;(11, 6);;(23, 15);1;646
3;0.125;MoveWest;(11, 6);;(23, 15);1;647
3;0.125;MoveWest;(11, 6);;(23, 15);1;648
3;0.125;MoveWest;(11, 6);;(23, 15);1;649
3;0.125;MoveWest;(11, 6);;(23, 15);1;650
3;0.125;MoveWest;(11, 6);;(23, 15);1;651
3;0.125;MoveWest;(11, 6);;(23, 15);1;652
3;0.125;MoveWest;(11, 6);;(23, 15);1;653
3;0.125;MoveWest;(11, 6);;(23, 15);1;654
3;0.125;MoveWest;(10, 6);;(23, 15);1;655
3;0.125;MoveEast;(10, 6);;(23, 15);1;656
3;0.125;MoveEast;(10, 6);;(23, 15);1;657
3;0.125;MoveEast;(10, 6);MoveWest;(22, 15);1;658
3;0.125;MoveEast;(10, 6);;(22, 15);1;659
3;0.125;MoveEast;(10, 6);;(22, 15);1;660
3;0.125;MoveEast;(10, 6);MoveNorth;(22, 14);1;661
3;0.125;MoveEast;(10, 6);;(22, 14);1;662
3;0.125;MoveEast;(10, 6);;(22, 14);1;663
3;0.125;MoveEast;(10, 6);MoveNorth;(22, 13);1;664
3;0.125;MoveEast;(10, 6);;(22, 13);1;665
3;0.125;MoveEast;(10, 6);MoveNorth;(22, 12);1;666
3;0.125;MoveEast;(10, 6);;(22, 12);1;667
3;0.125;MoveEast;(10, 6);MoveNorth;(22, 11);1;668
3;0.125;MoveEast;(11, 6);;(22, 11);1;669
3;0.125;MoveSouthEast;(11, 6);;(22, 11);1;670
3;0.125;MoveSouthEast;(11, 6);MoveWest;(21, 11);1;671
3;0.125;MoveSouthEast;(11, 6);;(21, 11);1;672
3;0.125;MoveSouthEast;(11, 6);;(21, 11);1;673
3;0.125;MoveSouthEast;(11, 6);MoveWest;(20, 11);1;674
3;0.125;MoveSouthEast;(11, 6);;(20, 11);1;675
3;0.125;MoveSouthEast;(11, 6);;(20, 11);1;676
3;0.125;MoveSouthEast;(11, 6);;(20, 11);1;677
3;0.125;MoveSouthEast;(11, 6);MoveNorth;(20, 10);1;678
3;0.125;MoveSouthEast;(11, 6);;(20, 10);1;679
3;0.125;MoveSouthEast;(11, 6);MoveNorth;(20, 9);1;680
3;0.125;MoveSouthEast;(11, 6);;(20, 9);1;681
3;0.125;MoveSouthEast;(11, 6);MoveNorth;(20, 8);1;682
3;0.125;MoveSouthEast;(12, 7);;(20, 8);1;683
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;684
3;0.125;MoveSouth;(12, 7);;(19, 8);1;685
3;0.125;MoveSouth;(12, 7);;(19, 8);1;686
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;687
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;688
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;689
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;690
3;0.125;MoveSouth;(12, 7);MoveWest;(19, 8);1;691
3;0.125;MoveSouth;(12, 7);MoveWest;(18, 8);1;692
3;0.125;MoveSouth;(12, 7);MoveNorth;(18, 7);1;693
3;0.125;MoveSouth;(12, 7);MoveNorth;(18, 6);1;694
3;0.125;MoveSouth;(12, 7);;(18, 6);1;695
3;0.125;MoveSouth;(12, 7);;(18, 6);1;696
3;0.125;MoveSouth;(12, 8);;(18, 6);1;697
3;0.125;MoveSouth;(12, 8);;(18, 6);1;698
3;0.125;MoveSouth;(12, 8);MoveWest;(17, 6);1;699
3;0.125;MoveSouth;(12, 8);;(17, 6);1;700
3;0.125;MoveSouth;(12, 8);;(17, 6);1;701
3;0.125;MoveSouth;(12, 8);MoveWest;(16, 6);1;702
3;0.125;MoveSouth;(12, 8);;(16, 6);1;703
3;0.125;MoveSouth;(12, 8);MoveWest;(15, 6);1;704
3;0.125;MoveSouth;(12, 8);;(15, 6);1;705
3;0.125;MoveSouth;(12, 8);;(15, 6);1;706
3;0.125;MoveSouth;(12, 8);;(15, 6);1;707
3;0.125;MoveSouth;(12, 8);MoveSouth;(15, 7);1;708
3;0.125;MoveSouth;(12, 8);;(15, 7);1;709
3;0.125;MoveSouth;(12, 8);;(15, 7);1;710
3;0.125;MoveSouth;(12, 9);;(15, 7);1;711
3;0.125;MoveSouth;(12, 9);;(15, 7);1;712
3;0.125;MoveSouth;(12, 9);MoveSouth;(15, 8);1;713
3;0.125;MoveSouth;(12, 9);;(15, 8);1;714
3;0.125;MoveSouth;(12, 9);;(15, 8);1;715
3;0.125;MoveSouth;(12, 9);;(15, 8);1;716
3;0.125;MoveSouth;(12, 9);;(15, 8);1;717
3;0.125;MoveSouth;(12, 9);;(15, 8);1;718
3;0.125;MoveSouth;(12, 9);;(15, 8);1;719
3;0.125;MoveSouth;(12, 9);;(15, 8);1;720
3;0.125;MoveSouth;(12, 9);;(15, 8);1;721
3;0.125;MoveSouth;(12, 9);;(15, 8);1;722
3;0.125;MoveSouth;(12, 9);CarryObject;(15, 8);1;723
3;0.125;MoveSouth;(12, 9);;(15, 8);1;724
3;0.125;MoveSouth;(12, 10);MoveNorth;(15, 7);1;725
3;0.125;MoveSouth;(12, 10);;(15, 7);1;726
3;0.125;MoveSouth;(12, 10);;(15, 7);1;727
3;0.125;MoveSouth;(12, 10);;(15, 7);1;728
3;0.125;MoveSouth;(12, 10);MoveNorth;(15, 6);1;729
3;0.125;MoveSouth;(12, 10);;(15, 6);1;730
3;0.125;MoveSouth;(12, 10);;(15, 6);1;731
3;0.125;MoveSouth;(12, 10);;(15, 6);1;732
3;0.125;MoveSouth;(12, 10);;(15, 6);1;733
3;0.125;MoveSouth;(12, 10);;(15, 6);1;734
3;0.125;MoveSouth;(12, 10);;(15, 6);1;735
3;0.125;MoveSouth;(12, 10);MoveEast;(16, 6);1;736
3;0.125;MoveSouth;(12, 10);;(16, 6);1;737
3;0.125;MoveSouth;(12, 10);;(16, 6);1;738
3;0.125;MoveSouth;(12, 11);;(16, 6);1;739
3;0.125;MoveSouth;(12, 11);;(16, 6);1;740
3;0.125;MoveSouth;(12, 11);MoveEast;(17, 6);1;741
3;0.125;MoveSouth;(12, 11);MoveEast;(18, 6);1;742
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;743
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;744
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;745
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;746
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;747
3;0.125;MoveSouth;(12, 11);MoveEast;(19, 6);1;748
3;0.125;MoveSouth;(12, 11);MoveEast;(20, 6);1;749
3;0.125;MoveSouth;(12, 11);MoveEast;(21, 6);1;750
3;0.125;MoveSouth;(12, 11);MoveEast;(22, 6);1;751
3;0.125;MoveSouth;(12, 11);;(22, 6);1;752
3;0.125;MoveSouth;(12, 12);;(22, 6);1;753
3;0.125;MoveSouth;(12, 12);MoveEast;(23, 6);1;754
3;0.125;MoveSouth;(12, 12);;(23, 6);1;755
3;0.125;MoveSouth;(12, 12);MoveSouth;(23, 7);1;756
3;0.125;MoveSouth;(12, 12);;(23, 7);1;757
3;0.125;MoveSouth;(12, 12);MoveSouth;(23, 8);1;758
3;0.125;MoveSouth;(12, 12);;(23, 8);1;759
3;0.125;MoveSouth;(12, 12);;(23, 8);1;760
3;0.125;MoveSouth;(12, 12);MoveSouth;(23, 9);1;761
3;0.125;MoveSouth;(12, 13);;(23, 9);1;762
3;0.125;MoveSouth;(12, 13);MoveSouth;(23, 10);1;763
3;0.125;MoveSouth;(12, 13);;(23, 10);1;764
3;0.125;MoveSouth;(12, 13);MoveSouth;(23, 11);1;765
3;0.125;MoveSouth;(12, 13);;(23, 11);1;766
3;0.125;MoveSouth;(12, 13);MoveSouth;(23, 12);1;767
3;0.125;MoveSouth;(12, 13);;(23, 12);1;768
3;0.125;MoveSouth;(12, 13);;(23, 12);1;769
3;0.125;MoveSouth;(12, 13);;(23, 12);1;770
3;0.125;MoveSouth;(12, 14);;(23, 12);1;771
3;0.125;MoveSouth;(12, 14);MoveSouth;(23, 13);1;772
3;0.125;MoveSouth;(12, 14);;(23, 13);1;773
3;0.125;MoveSouth;(12, 14);;(23, 13);1;774
3;0.125;MoveSouth;(12, 14);MoveSouth;(23, 14);1;775
3;0.125;MoveSouth;(12, 14);;(23, 14);1;776
3;0.125;MoveSouth;(12, 14);;(23, 14);1;777
3;0.125;MoveSouth;(12, 14);;(23, 14);1;778
3;0.125;MoveSouth;(12, 14);;(23, 14);1;779
6;0.25;MoveSouth;(12, 15);Drop;(23, 14);1;780
6;0.25;MoveSouth;(12, 15);;(23, 14);1;781
6;0.25;MoveSouth;(12, 15);;(23, 14);1;782
6;0.25;MoveSouth;(12, 15);MoveWest;(22, 14);1;783
6;0.25;MoveSouth;(12, 15);;(22, 14);1;784
6;0.25;MoveSouth;(12, 15);;(22, 14);1;785
6;0.25;MoveSouth;(12, 15);;(22, 14);1;786
6;0.25;MoveSouth;(12, 15);MoveWest;(21, 14);1;787
6;0.25;MoveSouth;(12, 15);MoveWest;(20, 14);1;788
6;0.25;MoveSouth;(12, 16);MoveWest;(19, 14);1;789
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;790
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;791
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;792
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;793
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;794
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;795
6;0.25;MoveSouthEast;(12, 16);MoveWest;(18, 14);1;796
6;0.25;MoveSouthEast;(12, 16);MoveSouth;(18, 14);1;797
6;0.25;MoveSouthEast;(13, 17);MoveSouth;(18, 14);1;798
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 14);1;799
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 14);1;800
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 14);1;801
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 15);1;802
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 15);1;803
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 15);1;804
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 15);1;805
6;0.25;MoveEast;(13, 17);MoveSouth;(18, 15);1;806
6;0.25;MoveEast;(14, 17);MoveSouth;(18, 15);1;807
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;808
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;809
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;810
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;811
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;812
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 16);1;813
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;814
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;815
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;816
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;817
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;818
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 17);1;819
6;0.25;MoveSouthEast;(14, 17);MoveSouth;(18, 18);1;820
6;0.25;MoveSouthEast;(15, 18);MoveWest;(17, 18);1;821
6;0.25;RemoveObject;(15, 18);;(17, 18);1;822
6;0.25;RemoveObject;(15, 18);;(17, 18);1;823
6;0.25;RemoveObject;(15, 18);;(17, 18);1;824
6;0.25;RemoveObject;(15, 18);;(17, 18);1;825
6;0.25;RemoveObject;(15, 18);;(17, 18);1;826
6;0.25;RemoveObject;(15, 18);;(17, 18);1;827
6;0.25;RemoveObject;(15, 18);;(17, 18);1;828
6;0.25;RemoveObject;(15, 18);;(17, 18);1;829
6;0.25;RemoveObject;(15, 18);;(17, 18);1;830
6;0.25;RemoveObject;(15, 18);;(17, 18);1;831
6;0.25;RemoveObject;(15, 18);;(17, 18);1;832
6;0.25;RemoveObject;(15, 18);;(17, 18);1;833
6;0.25;RemoveObject;(15, 18);;(17, 18);1;834
6;0.25;RemoveObject;(15, 18);;(17, 18);1;835
6;0.25;RemoveObject;(15, 18);;(17, 18);1;836
6;0.25;RemoveObject;(15, 18);;(17, 18);1;837
6;0.25;RemoveObject;(15, 18);;(17, 18);1;838
6;0.25;RemoveObject;(15, 18);;(17, 18);1;839
6;0.25;RemoveObject;(15, 18);;(17, 18);1;840
6;0.25;RemoveObject;(15, 18);;(17, 18);1;841
6;0.25;RemoveObject;(15, 18);;(17, 18);1;842
6;0.25;RemoveObject;(15, 18);;(17, 18);1;843
6;0.25;RemoveObject;(15, 18);;(17, 18);1;844
6;0.25;RemoveObject;(15, 18);;(17, 18);1;845
6;0.25;RemoveObject;(15, 18);;(17, 18);1;846
6;0.25;RemoveObject;(15, 18);;(17, 18);1;847
6;0.25;RemoveObject;(15, 18);;(17, 18);1;848
6;0.25;RemoveObject;(15, 18);;(17, 18);1;849
6;0.25;RemoveObject;(15, 18);;(17, 18);1;850
6;0.25;RemoveObject;(15, 18);;(17, 18);1;851
6;0.25;RemoveObject;(15, 18);;(17, 18);1;852
6;0.25;RemoveObject;(15, 18);;(17, 18);1;853
6;0.25;RemoveObject;(15, 18);;(17, 18);1;854
6;0.25;RemoveObject;(15, 18);;(17, 18);1;855
6;0.25;RemoveObject;(15, 18);;(17, 18);1;856
6;0.25;RemoveObject;(15, 18);;(17, 18);1;857
6;0.25;RemoveObject;(15, 18);;(17, 18);1;858
6;0.25;RemoveObject;(15, 18);;(17, 18);1;859
6;0.25;RemoveObject;(15, 18);;(17, 18);1;860
6;0.25;RemoveObject;(15, 18);;(17, 18);1;861
6;0.25;RemoveObject;(15, 18);;(17, 18);1;862
6;0.25;RemoveObject;(15, 18);;(17, 18);1;863
6;0.25;RemoveObject;(15, 18);;(17, 18);1;864
6;0.25;RemoveObject;(15, 18);;(17, 18);1;865
6;0.25;RemoveObject;(15, 18);;(17, 18);1;866
6;0.25;RemoveObject;(15, 18);;(17, 18);1;867
6;0.25;RemoveObject;(15, 18);;(17, 18);1;868
6;0.25;RemoveObject;(15, 18);;(17, 18);1;869
6;0.25;RemoveObject;(15, 18);;(17, 18);1;870
6;0.25;RemoveObject;(15, 18);;(17, 18);1;871
6;0.25;RemoveObject;(15, 18);;(17, 18);1;872
6;0.25;RemoveObject;(15, 18);;(17, 18);1;873
6;0.25;RemoveObject;(15, 18);;(17, 18);1;874
6;0.25;RemoveObject;(15, 18);;(17, 18);1;875
6;0.25;RemoveObject;(15, 18);;(17, 18);1;876
6;0.25;RemoveObject;(15, 18);;(17, 18);1;877
6;0.25;RemoveObject;(15, 18);;(17, 18);1;878
6;0.25;RemoveObject;(15, 18);;(17, 18);1;879
6;0.25;RemoveObject;(15, 18);;(17, 18);1;880
6;0.25;RemoveObject;(15, 18);;(17, 18);1;881
6;0.25;RemoveObject;(15, 18);;(17, 18);1;882
6;0.25;RemoveObject;(15, 18);;(17, 18);1;883
6;0.25;RemoveObject;(15, 18);;(17, 18);1;884
6;0.25;RemoveObject;(15, 18);;(17, 18);1;885
6;0.25;RemoveObject;(15, 18);;(17, 18);1;886
6;0.25;RemoveObject;(15, 18);;(17, 18);1;887
6;0.25;RemoveObject;(15, 18);;(17, 18);1;888
6;0.25;RemoveObject;(15, 18);;(17, 18);1;889
6;0.25;RemoveObject;(15, 18);;(17, 18);1;890
6;0.25;RemoveObject;(15, 18);;(17, 18);1;891
6;0.25;RemoveObject;(15, 18);;(17, 18);1;892
6;0.25;RemoveObject;(15, 18);;(17, 18);1;893
6;0.25;RemoveObject;(15, 18);;(17, 18);1;894
6;0.25;RemoveObject;(15, 18);;(17, 18);1;895
6;0.25;RemoveObject;(15, 18);;(17, 18);1;896
6;0.25;RemoveObject;(15, 18);;(17, 18);1;897
6;0.25;RemoveObject;(15, 18);;(17, 18);1;898
6;0.25;RemoveObject;(15, 18);;(17, 18);1;899
6;0.25;RemoveObject;(15, 18);;(17, 18);1;900
6;0.25;RemoveObject;(15, 18);;(17, 18);1;901
6;0.25;RemoveObject;(15, 18);;(17, 18);1;902
6;0.25;RemoveObject;(15, 18);;(17, 18);1;903
6;0.25;RemoveObject;(15, 18);;(17, 18);1;904
