score;completeness;rescuebot_action;rescuebot_location;ben_always_action;ben_always_location;world_nr;tick_nr
3;0.125;MoveSouth;(12, 13);;(9, 17);1;1148
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1149
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1150
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1151
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1152
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1153
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1154
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1155
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1156
3;0.125;MoveSouth;(12, 14);;(9, 17);1;1157
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1158
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1159
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1160
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1161
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1162
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1163
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1164
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1165
3;0.125;MoveSouth;(12, 15);;(9, 17);1;1166
3;0.125;MoveSouth;(12, 16);;(9, 17);1;1167
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1168
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1169
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1170
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1171
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1172
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1173
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1174
3;0.125;MoveSouthWest;(12, 16);;(9, 17);1;1175
3;0.125;MoveSouthWest;(11, 17);;(9, 17);1;1176
3;0.125;MoveWest;(11, 17);;(9, 17);1;1177
3;0.125;MoveWest;(11, 17);;(9, 17);1;1178
3;0.125;MoveWest;(11, 17);;(9, 17);1;1179
3;0.125;MoveWest;(11, 17);;(9, 17);1;1180
3;0.125;MoveWest;(11, 17);;(9, 17);1;1181
3;0.125;MoveWest;(11, 17);;(9, 17);1;1182
3;0.125;MoveWest;(11, 17);;(9, 17);1;1183
3;0.125;MoveWest;(11, 17);;(9, 17);1;1184
3;0.125;MoveWest;(10, 17);;(9, 17);1;1185
3;0.125;MoveWest;(10, 17);;(9, 17);1;1186
3;0.125;MoveWest;(10, 17);;(9, 17);1;1187
3;0.125;MoveWest;(10, 17);;(9, 17);1;1188
3;0.125;MoveWest;(10, 17);;(9, 17);1;1189
3;0.125;MoveWest;(10, 17);;(9, 17);1;1190
3;0.125;MoveWest;(10, 17);;(9, 17);1;1191
3;0.125;MoveWest;(10, 17);;(9, 17);1;1192
3;0.125;MoveWest;(10, 17);;(9, 17);1;1193
3;0.125;MoveWest;(9, 17);;(9, 17);1;1194
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1195
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1196
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1197
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1198
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1199
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1200
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1201
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1202
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1203
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1204
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1205
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1206
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1207
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1208
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1209
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1210
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1211
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1212
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1213
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1214
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1215
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1216
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1217
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1218
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1219
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1220
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1221
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1222
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1223
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1224
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1225
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1226
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1227
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1228
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1229
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1230
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1231
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1232
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1233
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1234
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1235
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1236
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1237
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1238
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1239
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1240
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1241
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1242
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1243
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1244
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1245
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1246
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1247
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1248
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1249
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1250
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1251
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1252
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1253
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1254
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1255
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1256
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1257
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1258
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1259
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1260
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1261
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1262
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1263
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1264
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1265
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1266
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1267
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1268
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1269
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1270
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1271
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1272
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1273
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1274
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1275
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1276
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1277
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1278
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1279
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1280
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1281
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1282
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1283
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1284
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1285
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1286
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1287
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1288
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1289
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1290
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1291
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1292
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1293
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1294
3;0.125;RemoveObject;(9, 17);;(9, 17);1;1295
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1296
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1297
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1298
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1299
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1300
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1301
3;0.125;MoveNorth;(9, 17);;(9, 17);1;1302
3;0.125;MoveNorth;(9, 17);MoveNorth;(9, 16);1;1303
3;0.125;MoveNorth;(9, 16);MoveNorth;(9, 15);1;1304
3;0.125;MoveNorthWest;(9, 16);MoveNorth;(9, 14);1;1305
3;0.125;MoveNorthWest;(9, 16);;(9, 14);1;1306
3;0.125;MoveNorthWest;(9, 16);;(9, 14);1;1307
3;0.125;MoveNorthWest;(9, 16);MoveNorth;(9, 14);1;1308
3;0.125;MoveNorthWest;(9, 16);;(9, 14);1;1309
3;0.125;MoveNorthWest;(9, 16);;(9, 14);1;1310
3;0.125;MoveNorthWest;(9, 16);;(9, 14);1;1311
3;0.125;MoveNorthWest;(9, 16);MoveEast;(10, 14);1;1312
3;0.125;MoveNorthWest;(8, 15);;(10, 14);1;1313
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1314
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1315
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1316
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1317
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1318
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1319
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1320
3;0.125;MoveNorth;(8, 15);;(10, 14);1;1321
3;0.125;MoveNorth;(8, 14);;(10, 14);1;1322
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1323
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1324
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1325
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1326
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1327
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1328
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1329
3;0.125;MoveSouthEast;(8, 14);;(10, 14);1;1330
3;0.125;MoveSouthEast;(9, 15);;(10, 14);1;1331
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1332
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1333
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1334
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1335
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1336
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1337
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1338
3;0.125;MoveNorthEast;(9, 15);;(10, 14);1;1339
3;0.125;MoveNorthEast;(10, 14);;(10, 14);1;1340
3;0.125;;(10, 14);;(10, 14);1;1341
3;0.125;;(10, 14);;(10, 14);1;1342
3;0.125;;(10, 14);;(10, 14);1;1343
3;0.125;;(10, 14);;(10, 14);1;1344
3;0.125;;(10, 14);;(10, 14);1;1345
3;0.125;;(10, 14);;(10, 14);1;1346
3;0.125;;(10, 14);;(10, 14);1;1347
3;0.125;;(10, 14);;(10, 14);1;1348
3;0.125;;(10, 14);;(10, 14);1;1349
3;0.125;;(10, 14);;(10, 14);1;1350
3;0.125;;(10, 14);;(10, 14);1;1351
3;0.125;;(10, 14);;(10, 14);1;1352
3;0.125;;(10, 14);;(10, 14);1;1353
3;0.125;;(10, 14);;(10, 14);1;1354
3;0.125;;(10, 14);;(10, 14);1;1355
3;0.125;;(10, 14);;(10, 14);1;1356
3;0.125;;(10, 14);;(10, 14);1;1357
3;0.125;;(10, 14);;(10, 14);1;1358
3;0.125;;(10, 14);;(10, 14);1;1359
3;0.125;;(10, 14);;(10, 14);1;1360
3;0.125;;(10, 14);;(10, 14);1;1361
3;0.125;;(10, 14);;(10, 14);1;1362
3;0.125;;(10, 14);;(10, 14);1;1363
3;0.125;;(10, 14);MoveSouth;(10, 15);1;1364
3;0.125;;(10, 14);;(10, 15);1;1365
3;0.125;;(10, 14);;(10, 15);1;1366
3;0.125;;(10, 14);;(10, 15);1;1367
3;0.125;;(10, 14);;(10, 15);1;1368
3;0.125;;(10, 14);;(10, 15);1;1369
3;0.125;;(10, 14);;(10, 15);1;1370
3;0.125;;(10, 14);;(10, 15);1;1371
3;0.125;;(10, 14);;(10, 15);1;1372
3;0.125;;(10, 14);;(10, 15);1;1373
3;0.125;;(10, 14);;(10, 15);1;1374
3;0.125;;(10, 14);;(10, 15);1;1375
3;0.125;;(10, 14);;(10, 15);1;1376
3;0.125;;(10, 14);;(10, 15);1;1377
3;0.125;;(10, 14);;(10, 15);1;1378
3;0.125;;(10, 14);;(10, 15);1;1379
3;0.125;;(10, 14);;(10, 15);1;1380
3;0.125;;(10, 14);;(10, 15);1;1381
3;0.125;;(10, 14);;(10, 15);1;1382
3;0.125;;(10, 14);;(10, 15);1;1383
3;0.125;;(10, 14);;(10, 15);1;1384
3;0.125;;(10, 14);CarryObject;(10, 15);1;1385
3;0.125;;(10, 14);;(10, 15);1;1386
3;0.125;;(10, 14);;(10, 15);1;1387
3;0.125;;(10, 14);;(10, 15);1;1388
3;0.125;;(10, 14);;(10, 15);1;1389
3;0.125;;(10, 14);;(10, 15);1;1390
3;0.125;;(10, 14);;(10, 15);1;1391
3;0.125;;(10, 14);;(10, 15);1;1392
3;0.125;;(10, 14);MoveSouth;(10, 15);1;1393
3;0.125;;(10, 14);;(10, 15);1;1394
3;0.125;;(10, 14);;(10, 15);1;1395
3;0.125;;(10, 14);CarryObjectTogether;(10, 15);1;1396
3;0.125;;(10, 14);;(10, 15);1;1397
3;0.125;;(10, 14);;(10, 15);1;1398
3;0.125;;(10, 14);MoveWest;(9, 15);1;1399
3;0.125;;(10, 14);;(9, 15);1;1400
3;0.125;;(10, 14);;(9, 15);1;1401
3;0.125;;(10, 14);MoveSouth;(9, 16);1;1402
3;0.125;;(10, 14);;(9, 16);1;1403
3;0.125;;(10, 14);MoveSouth;(9, 17);1;1404
3;0.125;;(10, 14);;(9, 17);1;1405
3;0.125;;(10, 14);MoveEast;(10, 17);1;1406
3;0.125;;(10, 14);;(10, 17);1;1407
3;0.125;;(10, 14);MoveEast;(11, 17);1;1408
3;0.125;;(10, 14);;(11, 17);1;1409
3;0.125;;(10, 14);MoveEast;(12, 17);1;1410
3;0.125;;(10, 14);MoveEast;(13, 17);1;1411
3;0.125;;(10, 14);;(13, 17);1;1412
3;0.125;;(10, 14);MoveNorth;(13, 17);1;1413
3;0.125;;(10, 14);;(13, 17);1;1414
3;0.125;;(10, 14);MoveNorth;(13, 17);1;1415
3;0.125;;(10, 14);;(13, 17);1;1416
3;0.125;;(10, 14);MoveWest;(12, 17);1;1417
3;0.125;;(10, 14);;(12, 17);1;1418
3;0.125;;(10, 14);MoveNorth;(12, 16);1;1419
3;0.125;;(10, 14);;(12, 16);1;1420
3;0.125;;(10, 14);MoveNorth;(12, 15);1;1421
3;0.125;;(10, 14);MoveNorth;(12, 14);1;1422
3;0.125;;(10, 14);;(12, 14);1;1423
3;0.125;;(10, 14);MoveNorth;(12, 13);1;1424
3;0.125;;(10, 14);;(12, 13);1;1425
3;0.125;;(10, 14);MoveNorth;(12, 12);1;1426
3;0.125;;(10, 14);;(12, 12);1;1427
3;0.125;;(10, 14);MoveEast;(13, 12);1;1428
3;0.125;;(10, 14);;(13, 12);1;1429
3;0.125;;(10, 14);MoveEast;(14, 12);1;1430
3;0.125;;(10, 14);;(14, 12);1;1431
3;0.125;;(10, 14);MoveEast;(15, 12);1;1432
3;0.125;;(10, 14);MoveEast;(16, 12);1;1433
3;0.125;;(10, 14);;(16, 12);1;1434
3;0.125;;(10, 14);MoveEast;(17, 12);1;1435
3;0.125;;(10, 14);;(17, 12);1;1436
3;0.125;;(10, 14);MoveEast;(18, 12);1;1437
3;0.125;;(10, 14);MoveEast;(18, 12);1;1438
3;0.125;;(10, 14);MoveEast;(18, 12);1;1439
3;0.125;;(10, 14);MoveEast;(18, 12);1;1440
3;0.125;;(10, 14);MoveEast;(18, 12);1;1441
3;0.125;;(10, 14);MoveEast;(18, 12);1;1442
3;0.125;;(10, 14);MoveEast;(19, 12);1;1443
3;0.125;;(10, 14);MoveEast;(20, 12);1;1444
3;0.125;;(10, 14);MoveEast;(21, 12);1;1445
3;0.125;;(10, 14);;(21, 12);1;1446
3;0.125;;(10, 14);MoveEast;(22, 12);1;1447
3;0.125;;(10, 14);MoveEast;(23, 12);1;1448
3;0.125;;(10, 14);;(23, 12);1;1449
3;0.125;;(10, 14);;(23, 12);1;1450
3;0.125;;(10, 14);;(23, 12);1;1451
3;0.125;;(10, 14);;(23, 12);1;1452
3;0.125;;(10, 14);;(23, 12);1;1453
3;0.125;;(10, 14);MoveEast;(23, 12);1;1454
3;0.125;;(10, 14);;(23, 12);1;1455
3;0.125;;(10, 14);MoveNorth;(23, 11);1;1456
3;0.125;;(10, 14);;(23, 11);1;1457
3;0.125;;(10, 14);MoveNorth;(23, 10);1;1458
3;0.125;;(10, 14);;(23, 10);1;1459
3;0.125;;(10, 14);MoveNorth;(23, 9);1;1460
3;0.125;;(10, 14);;(23, 9);1;1461
3;0.125;;(10, 14);MoveNorth;(23, 8);1;1462
3;0.125;;(10, 14);;(23, 8);1;1463
3;0.125;;(10, 14);;(23, 8);1;1464
3;0.125;;(10, 14);;(23, 8);1;1465
3;0.125;;(10, 14);;(23, 8);1;1466
3;0.125;;(10, 14);MoveSouth;(23, 9);1;1467
3;0.125;;(10, 14);;(23, 9);1;1468
3;0.125;;(10, 14);;(23, 9);1;1469
3;0.125;;(10, 14);;(23, 9);1;1470
3;0.125;;(10, 14);;(23, 9);1;1471
9;0.25;;(23, 9);DropObjectTogether;(23, 9);1;1472
9;0.25;Idle;(23, 9);;(23, 9);1;1473
9;0.25;Idle;(23, 9);;(23, 9);1;1474
9;0.25;Idle;(23, 9);;(23, 9);1;1475
9;0.25;Idle;(23, 9);MoveWest;(22, 9);1;1476
9;0.25;Idle;(23, 9);;(22, 9);1;1477
9;0.25;Idle;(23, 9);;(22, 9);1;1478
9;0.25;Idle;(23, 9);MoveSouth;(22, 10);1;1479
9;0.25;Idle;(23, 9);;(22, 10);1;1480
9;0.25;Idle;(23, 9);MoveSouth;(22, 11);1;1481
9;0.25;Idle;(23, 9);;(22, 11);1;1482
9;0.25;Idle;(23, 9);MoveSouth;(22, 12);1;1483
9;0.25;Idle;(23, 9);;(22, 12);1;1484
9;0.25;Idle;(23, 9);MoveWest;(21, 12);1;1485
9;0.25;Idle;(23, 9);;(21, 12);1;1486
9;0.25;Idle;(23, 9);;(21, 12);1;1487
9;0.25;Idle;(23, 9);MoveWest;(20, 12);1;1488
9;0.25;Idle;(23, 9);;(20, 12);1;1489
9;0.25;Idle;(23, 9);MoveWest;(19, 12);1;1490
9;0.25;Idle;(23, 9);;(19, 12);1;1491
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1492
9;0.25;Idle;(23, 9);;(18, 12);1;1493
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1494
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1495
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1496
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1497
9;0.25;Idle;(23, 9);MoveWest;(18, 12);1;1498
9;0.25;MoveSouthWest;(23, 9);MoveWest;(17, 12);1;1499
9;0.25;MoveSouthWest;(23, 9);MoveWest;(16, 12);1;1500
9;0.25;MoveSouthWest;(23, 9);MoveWest;(15, 12);1;1501
9;0.25;MoveSouthWest;(23, 9);;(15, 12);1;1502
9;0.25;MoveSouthWest;(23, 9);MoveWest;(14, 12);1;1503
9;0.25;MoveSouthWest;(23, 9);;(14, 12);1;1504
9;0.25;MoveSouthWest;(23, 9);MoveWest;(13, 12);1;1505
9;0.25;MoveSouthWest;(23, 9);;(13, 12);1;1506
9;0.25;MoveSouthWest;(22, 10);;(13, 12);1;1507
9;0.25;MoveSouthWest;(22, 10);;(13, 12);1;1508
9;0.25;MoveSouthWest;(22, 10);MoveWest;(12, 12);1;1509
9;0.25;MoveSouthWest;(22, 10);;(12, 12);1;1510
9;0.25;MoveSouthWest;(22, 10);;(12, 12);1;1511
9;0.25;MoveSouthWest;(22, 10);MoveSouth;(12, 13);1;1512
9;0.25;MoveSouthWest;(22, 10);;(12, 13);1;1513
9;0.25;MoveSouthWest;(22, 10);;(12, 13);1;1514
9;0.25;MoveSouthWest;(22, 10);MoveSouth;(12, 14);1;1515
9;0.25;MoveSouthWest;(21, 11);;(12, 14);1;1516
9;0.25;MoveSouthWest;(21, 11);;(12, 14);1;1517
9;0.25;MoveSouthWest;(21, 11);;(12, 14);1;1518
9;0.25;MoveSouthWest;(21, 11);MoveSouth;(12, 15);1;1519
9;0.25;MoveSouthWest;(21, 11);;(12, 15);1;1520
9;0.25;MoveSouthWest;(21, 11);;(12, 15);1;1521
9;0.25;MoveSouthWest;(21, 11);;(12, 15);1;1522
9;0.25;MoveSouthWest;(21, 11);MoveSouth;(12, 16);1;1523
9;0.25;MoveSouthWest;(21, 11);;(12, 16);1;1524
9;0.25;MoveSouthWest;(20, 12);;(12, 16);1;1525
9;0.25;MoveSouthWest;(20, 12);;(12, 16);1;1526
9;0.25;MoveSouthWest;(20, 12);;(12, 16);1;1527
9;0.25;MoveSouthWest;(20, 12);;(12, 16);1;1528
9;0.25;MoveSouthWest;(20, 12);;(12, 16);1;1529
9;0.25;MoveSouthWest;(20, 12);MoveSouth;(12, 17);1;1530
9;0.25;MoveSouthWest;(20, 12);;(12, 17);1;1531
9;0.25;MoveSouthWest;(20, 12);;(12, 17);1;1532
9;0.25;MoveSouthWest;(20, 12);;(12, 17);1;1533
9;0.25;MoveSouthWest;(19, 13);MoveWest;(11, 17);1;1534
9;0.25;MoveSouthWest;(19, 13);;(11, 17);1;1535
9;0.25;MoveSouthWest;(19, 13);;(11, 17);1;1536
9;0.25;MoveSouthWest;(19, 13);MoveWest;(10, 17);1;1537
9;0.25;MoveSouthWest;(19, 13);;(10, 17);1;1538
9;0.25;MoveSouthWest;(19, 13);;(10, 17);1;1539
9;0.25;MoveSouthWest;(19, 13);;(10, 17);1;1540
9;0.25;MoveSouthWest;(19, 13);MoveSouth;(10, 18);1;1541
9;0.25;MoveSouthWest;(19, 13);;(10, 18);1;1542
9;0.25;MoveSouthWest;(18, 14);;(10, 18);1;1543
9;0.25;MoveSouth;(18, 14);;(10, 18);1;1544
9;0.25;MoveSouth;(18, 14);MoveWest;(10, 18);1;1545
9;0.25;MoveSouth;(18, 14);MoveWest;(10, 18);1;1546
9;0.25;MoveSouth;(18, 14);MoveWest;(10, 18);1;1547
9;0.25;MoveSouth;(18, 14);MoveWest;(10, 18);1;1548
9;0.25;MoveSouth;(18, 14);MoveWest;(10, 18);1;1549
9;0.25;MoveSouth;(18, 14);MoveWest;(9, 18);1;1550
9;0.25;MoveSouth;(18, 14);MoveSouth;(9, 19);1;1551
9;0.25;MoveSouth;(18, 14);MoveSouth;(9, 20);1;1552
9;0.25;MoveSouth;(18, 14);;(9, 20);1;1553
9;0.25;MoveSouth;(18, 14);;(9, 20);1;1554
9;0.25;MoveSouth;(18, 14);MoveSouth;(9, 21);1;1555
9;0.25;MoveSouth;(18, 14);;(9, 21);1;1556
9;0.25;MoveSouth;(18, 15);MoveSouth;(9, 21);1;1557
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1558
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1559
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1560
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1561
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1562
9;0.25;MoveSouth;(18, 15);;(9, 21);1;1563
9;0.25;MoveSouth;(18, 15);MoveNorth;(9, 20);1;1564
9;0.25;MoveSouth;(18, 15);;(9, 20);1;1565
9;0.25;MoveSouth;(18, 15);MoveNorth;(9, 19);1;1566
9;0.25;MoveSouth;(18, 15);MoveNorth;(9, 18);1;1567
9;0.25;MoveSouth;(18, 15);;(9, 18);1;1568
9;0.25;MoveSouth;(18, 15);;(9, 18);1;1569
9;0.25;MoveSouth;(18, 15);;(9, 18);1;1570
9;0.25;MoveSouth;(18, 16);;(9, 18);1;1571
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1572
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1573
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1574
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1575
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1576
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1577
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1578
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1579
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1580
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1581
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1582
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1583
9;0.25;MoveSouthWest;(18, 16);;(9, 18);1;1584
9;0.25;MoveSouthWest;(17, 17);;(9, 18);1;1585
9;0.25;MoveWest;(17, 17);;(9, 18);1;1586
9;0.25;MoveWest;(17, 17);;(9, 18);1;1587
9;0.25;MoveWest;(17, 17);;(9, 18);1;1588
9;0.25;MoveWest;(17, 17);;(9, 18);1;1589
9;0.25;MoveWest;(17, 17);;(9, 18);1;1590
9;0.25;MoveWest;(17, 17);;(9, 18);1;1591
9;0.25;MoveWest;(17, 17);MoveSouth;(9, 19);1;1592
9;0.25;MoveWest;(17, 17);;(9, 19);1;1593
9;0.25;MoveWest;(17, 17);;(9, 19);1;1594
9;0.25;MoveWest;(17, 17);MoveEast;(9, 19);1;1595
9;0.25;MoveWest;(17, 17);;(9, 19);1;1596
9;0.25;MoveWest;(17, 17);;(9, 19);1;1597
9;0.25;MoveWest;(17, 17);;(9, 19);1;1598
9;0.25;MoveWest;(16, 17);MoveNorth;(9, 18);1;1599
9;0.25;MoveWest;(16, 17);;(9, 18);1;1600
9;0.25;MoveWest;(16, 17);;(9, 18);1;1601
9;0.25;MoveWest;(16, 17);;(9, 18);1;1602
9;0.25;MoveWest;(16, 17);MoveEast;(10, 18);1;1603
9;0.25;MoveWest;(16, 17);;(10, 18);1;1604
