score;completeness;rescuebot_action;rescuebot_location;gkfdjdf_action;gkfdjdf_location;world_nr;tick_nr
6;0.125;MoveWest;(16, 6);MoveWest;(19, 6);1;1248
6;0.125;MoveWest;(16, 6);MoveWest;(19, 6);1;1249
6;0.125;MoveWest;(16, 6);MoveWest;(19, 6);1;1250
6;0.125;MoveWest;(16, 6);MoveWest;(19, 6);1;1251
6;0.125;MoveWest;(16, 6);MoveWest;(18, 6);1;1252
6;0.125;MoveWest;(15, 6);MoveWest;(17, 6);1;1253
6;0.125;MoveWest;(15, 6);;(17, 6);1;1254
6;0.125;MoveWest;(15, 6);;(17, 6);1;1255
6;0.125;MoveWest;(15, 6);;(17, 6);1;1256
6;0.125;MoveWest;(15, 6);;(17, 6);1;1257
6;0.125;MoveWest;(15, 6);MoveWest;(16, 6);1;1258
6;0.125;MoveWest;(15, 6);;(16, 6);1;1259
6;0.125;MoveWest;(15, 6);;(16, 6);1;1260
6;0.125;MoveWest;(15, 6);;(16, 6);1;1261
6;0.125;MoveWest;(14, 6);;(16, 6);1;1262
6;0.125;MoveWest;(14, 6);;(16, 6);1;1263
6;0.125;MoveWest;(14, 6);MoveWest;(15, 6);1;1264
6;0.125;MoveWest;(14, 6);;(15, 6);1;1265
6;0.125;MoveWest;(14, 6);;(15, 6);1;1266
6;0.125;MoveWest;(14, 6);;(15, 6);1;1267
6;0.125;MoveWest;(14, 6);;(15, 6);1;1268
6;0.125;MoveWest;(14, 6);;(15, 6);1;1269
6;0.125;MoveWest;(14, 6);;(15, 6);1;1270
6;0.125;MoveWest;(13, 6);;(15, 6);1;1271
6;0.125;MoveWest;(13, 6);;(15, 6);1;1272
6;0.125;MoveWest;(13, 6);;(15, 6);1;1273
6;0.125;MoveWest;(13, 6);;(15, 6);1;1274
6;0.125;MoveWest;(13, 6);;(15, 6);1;1275
6;0.125;MoveWest;(13, 6);;(15, 6);1;1276
6;0.125;MoveWest;(13, 6);;(15, 6);1;1277
6;0.125;MoveWest;(13, 6);;(15, 6);1;1278
6;0.125;MoveWest;(13, 6);;(15, 6);1;1279
6;0.125;MoveWest;(12, 6);;(15, 6);1;1280
6;0.125;MoveWest;(12, 6);;(15, 6);1;1281
6;0.125;MoveWest;(12, 6);;(15, 6);1;1282
6;0.125;MoveWest;(12, 6);;(15, 6);1;1283
6;0.125;MoveWest;(12, 6);;(15, 6);1;1284
6;0.125;MoveWest;(12, 6);;(15, 6);1;1285
6;0.125;MoveWest;(12, 6);;(15, 6);1;1286
6;0.125;MoveWest;(12, 6);;(15, 6);1;1287
6;0.125;MoveWest;(12, 6);;(15, 6);1;1288
6;0.125;MoveWest;(12, 6);;(15, 6);1;1289
6;0.125;MoveWest;(12, 6);;(15, 6);1;1290
6;0.125;MoveWest;(12, 6);;(15, 6);1;1291
6;0.125;MoveWest;(12, 6);;(15, 6);1;1292
6;0.125;MoveWest;(12, 6);;(15, 6);1;1293
6;0.125;MoveWest;(11, 6);;(15, 6);1;1294
6;0.125;MoveWest;(11, 6);;(15, 6);1;1295
6;0.125;MoveWest;(11, 6);;(15, 6);1;1296
6;0.125;MoveWest;(11, 6);;(15, 6);1;1297
6;0.125;MoveWest;(11, 6);;(15, 6);1;1298
6;0.125;MoveWest;(11, 6);;(15, 6);1;1299
6;0.125;MoveWest;(11, 6);;(15, 6);1;1300
6;0.125;MoveWest;(11, 6);;(15, 6);1;1301
6;0.125;MoveWest;(11, 6);RemoveObject;(15, 6);1;1302
6;0.125;MoveWest;(11, 6);;(15, 6);1;1303
6;0.125;MoveWest;(11, 6);;(15, 6);1;1304
6;0.125;MoveWest;(11, 6);;(15, 6);1;1305
6;0.125;MoveWest;(11, 6);;(15, 6);1;1306
6;0.125;MoveWest;(11, 6);;(15, 6);1;1307
6;0.125;MoveWest;(10, 6);;(15, 6);1;1308
6;0.125;MoveWest;(10, 6);;(15, 6);1;1309
6;0.125;MoveWest;(10, 6);;(15, 6);1;1310
6;0.125;MoveWest;(10, 6);;(15, 6);1;1311
6;0.125;MoveWest;(10, 6);;(15, 6);1;1312
6;0.125;MoveWest;(10, 6);;(15, 6);1;1313
6;0.125;MoveWest;(10, 6);;(15, 6);1;1314
6;0.125;MoveWest;(10, 6);;(15, 6);1;1315
6;0.125;MoveWest;(10, 6);;(15, 6);1;1316
6;0.125;MoveWest;(10, 6);;(15, 6);1;1317
6;0.125;MoveWest;(10, 6);;(15, 6);1;1318
6;0.125;MoveWest;(10, 6);;(15, 6);1;1319
6;0.125;MoveWest;(10, 6);;(15, 6);1;1320
6;0.125;MoveWest;(10, 6);;(15, 6);1;1321
6;0.125;MoveWest;(9, 6);;(15, 6);1;1322
6;0.125;MoveWest;(9, 6);;(15, 6);1;1323
6;0.125;MoveWest;(9, 6);;(15, 6);1;1324
6;0.125;MoveWest;(9, 6);;(15, 6);1;1325
6;0.125;MoveWest;(9, 6);;(15, 6);1;1326
6;0.125;MoveWest;(9, 6);;(15, 6);1;1327
6;0.125;MoveWest;(9, 6);;(15, 6);1;1328
6;0.125;MoveWest;(9, 6);;(15, 6);1;1329
6;0.125;MoveWest;(9, 6);;(15, 6);1;1330
6;0.125;MoveWest;(8, 6);;(15, 6);1;1331
6;0.125;MoveWest;(8, 6);;(15, 6);1;1332
6;0.125;MoveWest;(8, 6);;(15, 6);1;1333
6;0.125;MoveWest;(8, 6);;(15, 6);1;1334
6;0.125;MoveWest;(8, 6);;(15, 6);1;1335
6;0.125;MoveWest;(8, 6);;(15, 6);1;1336
6;0.125;MoveWest;(8, 6);;(15, 6);1;1337
6;0.125;MoveWest;(8, 6);;(15, 6);1;1338
6;0.125;MoveWest;(8, 6);;(15, 6);1;1339
6;0.125;MoveWest;(7, 6);;(15, 6);1;1340
6;0.125;MoveWest;(7, 6);;(15, 6);1;1341
6;0.125;MoveWest;(7, 6);;(15, 6);1;1342
6;0.125;MoveWest;(7, 6);;(15, 6);1;1343
6;0.125;MoveWest;(7, 6);;(15, 6);1;1344
6;0.125;MoveWest;(7, 6);;(15, 6);1;1345
6;0.125;MoveWest;(7, 6);;(15, 6);1;1346
6;0.125;MoveWest;(7, 6);;(15, 6);1;1347
6;0.125;MoveWest;(7, 6);;(15, 6);1;1348
6;0.125;MoveWest;(6, 6);;(15, 6);1;1349
6;0.125;MoveWest;(6, 6);;(15, 6);1;1350
6;0.125;MoveWest;(6, 6);;(15, 6);1;1351
6;0.125;MoveWest;(6, 6);;(15, 6);1;1352
6;0.125;MoveWest;(6, 6);;(15, 6);1;1353
6;0.125;MoveWest;(6, 6);;(15, 6);1;1354
6;0.125;MoveWest;(6, 6);;(15, 6);1;1355
6;0.125;MoveWest;(6, 6);;(15, 6);1;1356
6;0.125;MoveWest;(6, 6);;(15, 6);1;1357
6;0.125;MoveWest;(5, 6);;(15, 6);1;1358
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1359
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1360
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1361
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1362
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1363
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1364
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1365
6;0.125;MoveNorthWest;(5, 6);;(15, 6);1;1366
6;0.125;MoveNorthWest;(4, 5);;(15, 6);1;1367
6;0.125;MoveWest;(4, 5);;(15, 6);1;1368
6;0.125;MoveWest;(4, 5);;(15, 6);1;1369
6;0.125;MoveWest;(4, 5);;(15, 6);1;1370
6;0.125;MoveWest;(4, 5);;(15, 6);1;1371
6;0.125;MoveWest;(4, 5);;(15, 6);1;1372
6;0.125;MoveWest;(4, 5);;(15, 6);1;1373
6;0.125;MoveWest;(4, 5);;(15, 6);1;1374
6;0.125;MoveWest;(4, 5);;(15, 6);1;1375
6;0.125;MoveWest;(3, 5);;(15, 6);1;1376
6;0.125;;(3, 5);;(15, 6);1;1377
6;0.125;;(3, 5);;(15, 6);1;1378
6;0.125;;(3, 5);;(15, 6);1;1379
6;0.125;;(3, 5);;(15, 6);1;1380
6;0.125;;(3, 5);;(15, 6);1;1381
6;0.125;;(3, 5);;(15, 6);1;1382
6;0.125;;(3, 5);;(15, 6);1;1383
6;0.125;;(3, 5);;(15, 6);1;1384
6;0.125;;(3, 5);;(15, 6);1;1385
6;0.125;;(3, 5);;(15, 6);1;1386
6;0.125;;(3, 5);;(15, 6);1;1387
6;0.125;;(3, 5);;(15, 6);1;1388
6;0.125;;(3, 5);;(15, 6);1;1389
6;0.125;;(3, 5);;(15, 6);1;1390
6;0.125;;(3, 5);;(15, 6);1;1391
6;0.125;;(3, 5);;(15, 6);1;1392
6;0.125;;(3, 5);;(15, 6);1;1393
6;0.125;;(3, 5);;(15, 6);1;1394
6;0.125;;(3, 5);;(15, 6);1;1395
6;0.125;;(3, 5);;(15, 6);1;1396
6;0.125;;(3, 5);;(15, 6);1;1397
6;0.125;;(3, 5);;(15, 6);1;1398
6;0.125;;(3, 5);;(15, 6);1;1399
6;0.125;;(3, 5);MoveWest;(14, 6);1;1400
6;0.125;;(3, 5);MoveWest;(13, 6);1;1401
6;0.125;;(3, 5);;(13, 6);1;1402
6;0.125;;(3, 5);;(13, 6);1;1403
6;0.125;;(3, 5);;(13, 6);1;1404
6;0.125;;(3, 5);;(13, 6);1;1405
6;0.125;;(3, 5);;(13, 6);1;1406
6;0.125;;(3, 5);;(13, 6);1;1407
6;0.125;;(3, 5);;(13, 6);1;1408
6;0.125;;(3, 5);;(13, 6);1;1409
6;0.125;;(3, 5);;(13, 6);1;1410
6;0.125;;(3, 5);;(13, 6);1;1411
6;0.125;;(3, 5);;(13, 6);1;1412
6;0.125;;(3, 5);;(13, 6);1;1413
6;0.125;;(3, 5);;(13, 6);1;1414
6;0.125;;(3, 5);;(13, 6);1;1415
6;0.125;;(3, 5);;(13, 6);1;1416
6;0.125;;(3, 5);;(13, 6);1;1417
6;0.125;;(3, 5);;(13, 6);1;1418
6;0.125;;(3, 5);;(13, 6);1;1419
6;0.125;;(3, 5);;(13, 6);1;1420
6;0.125;;(3, 5);MoveWest;(12, 6);1;1421
6;0.125;;(3, 5);;(12, 6);1;1422
6;0.125;;(3, 5);MoveWest;(12, 6);1;1423
6;0.125;;(3, 5);MoveWest;(12, 6);1;1424
6;0.125;;(3, 5);MoveWest;(12, 6);1;1425
6;0.125;;(3, 5);MoveWest;(12, 6);1;1426
6;0.125;;(3, 5);MoveWest;(12, 6);1;1427
6;0.125;;(3, 5);MoveWest;(11, 6);1;1428
6;0.125;;(3, 5);MoveWest;(11, 6);1;1429
6;0.125;;(3, 5);MoveWest;(11, 6);1;1430
6;0.125;;(3, 5);MoveWest;(11, 6);1;1431
6;0.125;;(3, 5);MoveWest;(11, 6);1;1432
6;0.125;;(3, 5);MoveWest;(11, 6);1;1433
6;0.125;;(3, 5);MoveWest;(10, 6);1;1434
6;0.125;;(3, 5);MoveWest;(10, 6);1;1435
6;0.125;;(3, 5);MoveWest;(10, 6);1;1436
6;0.125;;(3, 5);MoveWest;(10, 6);1;1437
6;0.125;;(3, 5);MoveWest;(10, 6);1;1438
6;0.125;;(3, 5);MoveWest;(10, 6);1;1439
6;0.125;;(3, 5);MoveWest;(9, 6);1;1440
6;0.125;;(3, 5);MoveWest;(8, 6);1;1441
6;0.125;;(3, 5);MoveWest;(7, 6);1;1442
6;0.125;;(3, 5);;(7, 6);1;1443
6;0.125;;(3, 5);MoveWest;(6, 6);1;1444
6;0.125;;(3, 5);;(6, 6);1;1445
6;0.125;;(3, 5);MoveWest;(5, 6);1;1446
6;0.125;;(3, 5);MoveWest;(4, 6);1;1447
6;0.125;;(3, 5);;(4, 6);1;1448
6;0.125;;(3, 5);MoveWest;(3, 6);1;1449
6;0.125;;(3, 5);;(3, 6);1;1450
6;0.125;;(3, 5);;(3, 6);1;1451
6;0.125;;(3, 5);;(3, 6);1;1452
6;0.125;;(3, 5);;(3, 6);1;1453
6;0.125;;(3, 5);MoveNorth;(3, 5);1;1454
6;0.125;;(3, 5);;(3, 5);1;1455
6;0.125;;(3, 5);;(3, 5);1;1456
6;0.125;;(3, 5);;(3, 5);1;1457
6;0.125;;(3, 5);;(3, 5);1;1458
6;0.125;;(3, 5);;(3, 5);1;1459
6;0.125;;(3, 5);;(3, 5);1;1460
6;0.125;;(3, 5);;(3, 5);1;1461
6;0.125;;(3, 5);;(3, 5);1;1462
6;0.125;;(3, 5);;(3, 5);1;1463
6;0.125;;(3, 5);;(3, 5);1;1464
6;0.125;;(3, 5);;(3, 5);1;1465
6;0.125;;(3, 5);;(3, 5);1;1466
6;0.125;;(3, 5);;(3, 5);1;1467
6;0.125;;(3, 5);;(3, 5);1;1468
6;0.125;;(3, 5);;(3, 5);1;1469
6;0.125;;(3, 5);;(3, 5);1;1470
6;0.125;;(3, 5);;(3, 5);1;1471
6;0.125;;(3, 5);;(3, 5);1;1472
6;0.125;;(3, 5);;(3, 5);1;1473
6;0.125;;(3, 5);;(3, 5);1;1474
6;0.125;;(3, 5);;(3, 5);1;1475
6;0.125;;(3, 5);;(3, 5);1;1476
6;0.125;;(3, 5);;(3, 5);1;1477
6;0.125;;(3, 5);;(3, 5);1;1478
6;0.125;;(3, 5);;(3, 5);1;1479
6;0.125;;(3, 5);;(3, 5);1;1480
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1481
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1482
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1483
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1484
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1485
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1486
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1487
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1488
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1489
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1490
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1491
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1492
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1493
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1494
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1495
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1496
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1497
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1498
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1499
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1500
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1501
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1502
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1503
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1504
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1505
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1506
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1507
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1508
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1509
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1510
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1511
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1512
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1513
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1514
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1515
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1516
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1517
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1518
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1519
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1520
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1521
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1522
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1523
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1524
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1525
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1526
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1527
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1528
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1529
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1530
6;0.125;;(3, 5);RemoveObjectTogether;(3, 5);1;1531
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1532
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1533
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1534
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1535
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1536
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1537
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1538
6;0.125;MoveNorth;(3, 5);;(3, 5);1;1539
6;0.125;MoveNorth;(3, 4);;(3, 5);1;1540
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1541
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1542
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1543
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1544
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1545
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1546
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1547
6;0.125;MoveNorthWest;(3, 4);;(3, 5);1;1548
6;0.125;MoveNorthWest;(2, 3);;(3, 5);1;1549
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1550
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1551
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1552
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1553
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1554
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1555
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1556
6;0.125;MoveNorth;(2, 3);;(3, 5);1;1557
6;0.125;MoveNorth;(2, 2);;(3, 5);1;1558
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1559
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1560
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1561
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1562
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1563
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1564
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1565
6;0.125;MoveSouthEast;(2, 2);;(3, 5);1;1566
6;0.125;MoveSouthEast;(3, 3);;(3, 5);1;1567
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1568
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1569
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1570
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1571
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1572
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1573
6;0.125;MoveNorthEast;(3, 3);;(3, 5);1;1574
6;0.125;MoveNorthEast;(3, 3);MoveNorth;(3, 4);1;1575
6;0.125;MoveNorthEast;(4, 2);;(3, 4);1;1576
6;0.125;;(4, 2);;(3, 4);1;1577
6;0.125;;(4, 2);;(3, 4);1;1578
6;0.125;;(4, 2);;(3, 4);1;1579
6;0.125;;(4, 2);;(3, 4);1;1580
6;0.125;;(4, 2);MoveNorth;(3, 3);1;1581
6;0.125;;(4, 2);;(3, 3);1;1582
6;0.125;;(4, 2);;(3, 3);1;1583
6;0.125;;(4, 2);;(3, 3);1;1584
6;0.125;;(4, 2);;(3, 3);1;1585
6;0.125;;(4, 2);MoveWest;(2, 3);1;1586
6;0.125;;(4, 2);;(2, 3);1;1587
6;0.125;;(4, 2);;(2, 3);1;1588
6;0.125;;(4, 2);;(2, 3);1;1589
6;0.125;;(4, 2);;(2, 3);1;1590
6;0.125;;(4, 2);MoveEast;(3, 3);1;1591
6;0.125;;(4, 2);;(3, 3);1;1592
6;0.125;;(4, 2);;(3, 3);1;1593
6;0.125;;(4, 2);;(3, 3);1;1594
6;0.125;;(4, 2);;(3, 3);1;1595
6;0.125;;(4, 2);;(3, 3);1;1596
6;0.125;;(4, 2);;(3, 3);1;1597
6;0.125;;(4, 2);;(3, 3);1;1598
6;0.125;;(4, 2);;(3, 3);1;1599
6;0.125;Idle;(4, 2);;(3, 3);1;1600
6;0.125;Idle;(4, 2);;(3, 3);1;1601
6;0.125;Idle;(4, 2);;(3, 3);1;1602
6;0.125;Idle;(4, 2);;(3, 3);1;1603
6;0.125;Idle;(4, 2);;(3, 3);1;1604
6;0.125;Idle;(4, 2);;(3, 3);1;1605
6;0.125;Idle;(4, 2);;(3, 3);1;1606
6;0.125;Idle;(4, 2);;(3, 3);1;1607
6;0.125;Idle;(4, 2);;(3, 3);1;1608
6;0.125;Idle;(4, 2);;(3, 3);1;1609
6;0.125;Idle;(4, 2);;(3, 3);1;1610
6;0.125;Idle;(4, 2);;(3, 3);1;1611
6;0.125;Idle;(4, 2);;(3, 3);1;1612
6;0.125;Idle;(4, 2);;(3, 3);1;1613
6;0.125;Idle;(4, 2);;(3, 3);1;1614
6;0.125;Idle;(4, 2);;(3, 3);1;1615
6;0.125;Idle;(4, 2);;(3, 3);1;1616
6;0.125;Idle;(4, 2);;(3, 3);1;1617
6;0.125;Idle;(4, 2);;(3, 3);1;1618
6;0.125;Idle;(4, 2);;(3, 3);1;1619
6;0.125;Idle;(4, 2);;(3, 3);1;1620
6;0.125;Idle;(4, 2);;(3, 3);1;1621
6;0.125;Idle;(4, 2);;(3, 3);1;1622
6;0.125;Idle;(4, 2);;(3, 3);1;1623
6;0.125;Idle;(4, 2);;(3, 3);1;1624
6;0.125;Idle;(4, 2);;(3, 3);1;1625
6;0.125;Idle;(4, 2);;(3, 3);1;1626
6;0.125;Idle;(4, 2);;(3, 3);1;1627
6;0.125;Idle;(4, 2);;(3, 3);1;1628
6;0.125;Idle;(4, 2);;(3, 3);1;1629
6;0.125;Idle;(4, 2);;(3, 3);1;1630
6;0.125;Idle;(4, 2);;(3, 3);1;1631
6;0.125;Idle;(4, 2);;(3, 3);1;1632
6;0.125;Idle;(4, 2);;(3, 3);1;1633
6;0.125;Idle;(4, 2);;(3, 3);1;1634
6;0.125;Idle;(4, 2);;(3, 3);1;1635
6;0.125;Idle;(4, 2);;(3, 3);1;1636
6;0.125;Idle;(4, 2);;(3, 3);1;1637
6;0.125;Idle;(4, 2);;(3, 3);1;1638
6;0.125;Idle;(4, 2);;(3, 3);1;1639
6;0.125;Idle;(4, 2);;(3, 3);1;1640
6;0.125;Idle;(4, 2);;(3, 3);1;1641
6;0.125;Idle;(4, 2);;(3, 3);1;1642
6;0.125;Idle;(4, 2);;(3, 3);1;1643
6;0.125;Idle;(4, 2);;(3, 3);1;1644
6;0.125;Idle;(4, 2);;(3, 3);1;1645
6;0.125;Idle;(4, 2);;(3, 3);1;1646
6;0.125;Idle;(4, 2);;(3, 3);1;1647
6;0.125;Idle;(4, 2);;(3, 3);1;1648
6;0.125;Idle;(4, 2);;(3, 3);1;1649
6;0.125;Idle;(4, 2);;(3, 3);1;1650
6;0.125;Idle;(4, 2);;(3, 3);1;1651
6;0.125;MoveWest;(4, 2);;(3, 3);1;1652
6;0.125;MoveWest;(4, 2);;(3, 3);1;1653
6;0.125;MoveWest;(4, 2);;(3, 3);1;1654
6;0.125;MoveWest;(4, 2);;(3, 3);1;1655
6;0.125;MoveWest;(4, 2);;(3, 3);1;1656
6;0.125;MoveWest;(4, 2);MoveSouth;(3, 4);1;1657
6;0.125;MoveWest;(4, 2);;(3, 4);1;1658
6;0.125;MoveWest;(4, 2);;(3, 4);1;1659
6;0.125;MoveWest;(3, 2);;(3, 4);1;1660
6;0.125;MoveWest;(3, 2);;(3, 4);1;1661
6;0.125;MoveWest;(3, 2);;(3, 4);1;1662
6;0.125;MoveWest;(3, 2);;(3, 4);1;1663
6;0.125;MoveWest;(3, 2);MoveSouth;(3, 5);1;1664
6;0.125;MoveWest;(3, 2);;(3, 5);1;1665
6;0.125;MoveWest;(3, 2);;(3, 5);1;1666
6;0.125;MoveWest;(3, 2);;(3, 5);1;1667
6;0.125;MoveWest;(3, 2);;(3, 5);1;1668
6;0.125;MoveWest;(2, 2);;(3, 5);1;1669
6;0.125;CarryObject;(2, 2);MoveSouth;(3, 6);1;1670
6;0.125;CarryObject;(2, 2);;(3, 6);1;1671
6;0.125;CarryObject;(2, 2);;(3, 6);1;1672
6;0.125;CarryObject;(2, 2);;(3, 6);1;1673
6;0.125;CarryObject;(2, 2);;(3, 6);1;1674
6;0.125;CarryObject;(2, 2);;(3, 6);1;1675
6;0.125;CarryObject;(2, 2);;(3, 6);1;1676
6;0.125;CarryObject;(2, 2);;(3, 6);1;1677
6;0.125;CarryObject;(2, 2);;(3, 6);1;1678
6;0.125;CarryObject;(2, 2);;(3, 6);1;1679
6;0.125;CarryObject;(2, 2);;(3, 6);1;1680
6;0.125;CarryObject;(2, 2);;(3, 6);1;1681
6;0.125;CarryObject;(2, 2);;(3, 6);1;1682
6;0.125;CarryObject;(2, 2);;(3, 6);1;1683
6;0.125;CarryObject;(2, 2);;(3, 6);1;1684
6;0.125;CarryObject;(2, 2);;(3, 6);1;1685
6;0.125;CarryObject;(2, 2);;(3, 6);1;1686
6;0.125;CarryObject;(2, 2);;(3, 6);1;1687
6;0.125;CarryObject;(2, 2);;(3, 6);1;1688
6;0.125;CarryObject;(2, 2);;(3, 6);1;1689
6;0.125;CarryObject;(2, 2);;(3, 6);1;1690
6;0.125;CarryObject;(2, 2);;(3, 6);1;1691
6;0.125;CarryObject;(2, 2);;(3, 6);1;1692
6;0.125;CarryObject;(2, 2);;(3, 6);1;1693
6;0.125;CarryObject;(2, 2);;(3, 6);1;1694
6;0.125;CarryObject;(2, 2);;(3, 6);1;1695
6;0.125;CarryObject;(2, 2);;(3, 6);1;1696
6;0.125;CarryObject;(2, 2);;(3, 6);1;1697
6;0.125;CarryObject;(2, 2);;(3, 6);1;1698
6;0.125;CarryObject;(2, 2);;(3, 6);1;1699
6;0.125;CarryObject;(2, 2);;(3, 6);1;1700
6;0.125;CarryObject;(2, 2);;(3, 6);1;1701
6;0.125;CarryObject;(2, 2);;(3, 6);1;1702
6;0.125;CarryObject;(2, 2);;(3, 6);1;1703
6;0.125;CarryObject;(2, 2);;(3, 6);1;1704
6;0.125;CarryObject;(2, 2);;(3, 6);1;1705
6;0.125;CarryObject;(2, 2);;(3, 6);1;1706
6;0.125;CarryObject;(2, 2);;(3, 6);1;1707
6;0.125;CarryObject;(2, 2);;(3, 6);1;1708
6;0.125;CarryObject;(2, 2);;(3, 6);1;1709
6;0.125;CarryObject;(2, 2);MoveSouth;(3, 7);1;1710
6;0.125;CarryObject;(2, 2);;(3, 7);1;1711
6;0.125;CarryObject;(2, 2);;(3, 7);1;1712
6;0.125;CarryObject;(2, 2);;(3, 7);1;1713
6;0.125;CarryObject;(2, 2);;(3, 7);1;1714
6;0.125;CarryObject;(2, 2);MoveSouth;(3, 8);1;1715
