score;completeness;rescuebot_action;rescuebot_location;alice-always_action;alice-always_location;world_nr;tick_nr
0;0.0;MoveNorthWest;(16, 8);;(15, 6);1;476
0;0.0;MoveNorthWest;(16, 8);;(15, 6);1;477
0;0.0;MoveNorthWest;(16, 8);;(15, 6);1;478
0;0.0;MoveNorthWest;(16, 8);;(15, 6);1;479
0;0.0;MoveNorthWest;(16, 8);MoveSouth;(15, 7);1;480
0;0.0;MoveNorthWest;(16, 8);;(15, 7);1;481
0;0.0;MoveNorthWest;(16, 8);MoveSouth;(15, 8);1;482
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;483
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;484
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;485
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;486
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;487
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;488
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;489
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;490
0;0.0;MoveNorthWest;(15, 7);;(15, 8);1;491
0;0.0;MoveNorthWest;(14, 6);CarryObject;(15, 8);1;492
0;0.0;MoveWest;(14, 6);;(15, 8);1;493
0;0.0;MoveWest;(14, 6);;(15, 8);1;494
0;0.0;MoveWest;(14, 6);MoveNorth;(15, 7);1;495
0;0.0;MoveWest;(14, 6);;(15, 7);1;496
0;0.0;MoveWest;(14, 6);;(15, 7);1;497
0;0.0;MoveWest;(14, 6);MoveNorth;(15, 6);1;498
0;0.0;MoveWest;(14, 6);;(15, 6);1;499
0;0.0;MoveWest;(14, 6);MoveEast;(16, 6);1;500
0;0.0;MoveWest;(13, 6);;(16, 6);1;501
0;0.0;MoveSouthWest;(13, 6);;(16, 6);1;502
0;0.0;MoveSouthWest;(13, 6);;(16, 6);1;503
0;0.0;MoveSouthWest;(13, 6);;(16, 6);1;504
0;0.0;MoveSouthWest;(13, 6);MoveEast;(17, 6);1;505
0;0.0;MoveSouthWest;(13, 6);MoveEast;(18, 6);1;506
0;0.0;MoveSouthWest;(13, 6);MoveEast;(19, 6);1;507
0;0.0;MoveSouthWest;(13, 6);MoveEast;(19, 6);1;508
0;0.0;MoveSouthWest;(13, 6);MoveEast;(19, 6);1;509
0;0.0;MoveSouthWest;(12, 7);MoveEast;(19, 6);1;510
0;0.0;MoveSouth;(12, 7);MoveEast;(19, 6);1;511
0;0.0;MoveSouth;(12, 7);MoveEast;(19, 6);1;512
0;0.0;MoveSouth;(12, 7);MoveEast;(20, 6);1;513
0;0.0;MoveSouth;(12, 7);MoveEast;(21, 6);1;514
0;0.0;MoveSouth;(12, 7);MoveEast;(22, 6);1;515
0;0.0;MoveSouth;(12, 7);MoveEast;(23, 6);1;516
0;0.0;MoveSouth;(12, 7);MoveEast;(23, 6);1;517
0;0.0;MoveSouth;(12, 7);MoveEast;(23, 6);1;518
0;0.0;MoveSouth;(12, 7);MoveEast;(23, 6);1;519
0;0.0;MoveSouth;(12, 7);MoveEast;(23, 6);1;520
0;0.0;MoveSouth;(12, 7);MoveSouth;(23, 7);1;521
0;0.0;MoveSouth;(12, 7);;(23, 7);1;522
0;0.0;MoveSouth;(12, 7);;(23, 7);1;523
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 8);1;524
0;0.0;MoveSouth;(12, 8);;(23, 8);1;525
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 9);1;526
0;0.0;MoveSouth;(12, 8);;(23, 9);1;527
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 10);1;528
0;0.0;MoveSouth;(12, 8);;(23, 10);1;529
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 11);1;530
0;0.0;MoveSouth;(12, 8);;(23, 11);1;531
0;0.0;MoveSouth;(12, 8);;(23, 11);1;532
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 12);1;533
0;0.0;MoveSouth;(12, 8);;(23, 12);1;534
0;0.0;MoveSouth;(12, 8);;(23, 12);1;535
0;0.0;MoveSouth;(12, 8);MoveSouth;(23, 13);1;536
0;0.0;MoveSouth;(12, 8);;(23, 13);1;537
0;0.0;MoveSouth;(12, 9);;(23, 13);1;538
0;0.0;MoveSouth;(12, 9);;(23, 13);1;539
0;0.0;MoveSouth;(12, 9);;(23, 13);1;540
0;0.0;MoveSouth;(12, 9);MoveSouth;(23, 14);1;541
0;0.0;MoveSouth;(12, 9);;(23, 14);1;542
0;0.0;MoveSouth;(12, 9);;(23, 14);1;543
0;0.0;MoveSouth;(12, 9);;(23, 14);1;544
0;0.0;MoveSouth;(12, 9);;(23, 14);1;545
0;0.0;MoveSouth;(12, 9);;(23, 14);1;546
0;0.0;MoveSouth;(12, 9);;(23, 14);1;547
0;0.0;MoveSouth;(12, 9);;(23, 14);1;548
0;0.0;MoveSouth;(12, 9);;(23, 14);1;549
0;0.0;MoveSouth;(12, 9);;(23, 14);1;550
0;0.0;MoveSouth;(12, 9);;(23, 14);1;551
0;0.0;MoveSouth;(12, 10);;(23, 14);1;552
0;0.0;MoveSouth;(12, 10);;(23, 14);1;553
0;0.0;MoveSouth;(12, 10);;(23, 14);1;554
3;0.125;MoveSouth;(12, 10);Drop;(23, 14);1;555
3;0.125;MoveSouth;(12, 10);;(23, 14);1;556
3;0.125;MoveSouth;(12, 10);;(23, 14);1;557
3;0.125;MoveSouth;(12, 10);MoveWest;(22, 14);1;558
3;0.125;MoveSouth;(12, 10);;(22, 14);1;559
3;0.125;MoveSouth;(12, 10);;(22, 14);1;560
3;0.125;MoveSouth;(12, 10);;(22, 14);1;561
3;0.125;MoveSouth;(12, 10);MoveWest;(21, 14);1;562
3;0.125;MoveSouth;(12, 10);MoveWest;(20, 14);1;563
3;0.125;MoveSouth;(12, 10);MoveWest;(19, 14);1;564
3;0.125;MoveSouth;(12, 10);MoveWest;(18, 14);1;565
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;566
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;567
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;568
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;569
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;570
3;0.125;MoveSouth;(12, 11);MoveWest;(18, 14);1;571
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 14);1;572
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 14);1;573
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 14);1;574
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 14);1;575
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 14);1;576
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 15);1;577
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 15);1;578
3;0.125;MoveSouth;(12, 11);MoveSouth;(18, 15);1;579
3;0.125;MoveSouth;(12, 12);MoveSouth;(18, 15);1;580
3;0.125;MoveSouth;(12, 12);MoveSouth;(18, 15);1;581
3;0.125;MoveSouth;(12, 12);MoveSouth;(18, 15);1;582
3;0.125;MoveSouth;(12, 12);MoveSouth;(18, 16);1;583
3;0.125;MoveSouth;(12, 12);;(18, 16);1;584
3;0.125;MoveSouth;(12, 12);;(18, 16);1;585
3;0.125;MoveSouth;(12, 12);;(18, 16);1;586
3;0.125;MoveSouth;(12, 12);;(18, 16);1;587
3;0.125;MoveSouth;(12, 12);;(18, 16);1;588
3;0.125;MoveSouth;(12, 13);;(18, 16);1;589
3;0.125;MoveSouth;(12, 13);;(18, 16);1;590
3;0.125;MoveSouth;(12, 13);;(18, 16);1;591
3;0.125;MoveSouth;(12, 13);;(18, 16);1;592
3;0.125;MoveSouth;(12, 13);;(18, 16);1;593
3;0.125;MoveSouth;(12, 13);MoveWest;(18, 16);1;594
3;0.125;MoveSouth;(12, 13);MoveWest;(18, 16);1;595
3;0.125;MoveSouth;(12, 13);MoveWest;(18, 16);1;596
3;0.125;MoveSouth;(12, 13);MoveWest;(18, 16);1;597
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;598
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;599
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;600
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;601
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;602
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;603
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;604
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;605
3;0.125;MoveSouth;(12, 14);MoveWest;(18, 16);1;606
3;0.125;MoveSouth;(12, 15);MoveWest;(18, 16);1;607
3;0.125;MoveSouth;(12, 15);MoveWest;(18, 16);1;608
3;0.125;MoveSouth;(12, 15);MoveWest;(18, 16);1;609
3;0.125;MoveSouth;(12, 15);MoveWest;(18, 16);1;610
3;0.125;MoveSouth;(12, 15);MoveWest;(18, 16);1;611
3;0.125;MoveSouth;(12, 15);;(18, 16);1;612
3;0.125;MoveSouth;(12, 15);;(18, 16);1;613
3;0.125;MoveSouth;(12, 15);;(18, 16);1;614
3;0.125;MoveSouth;(12, 15);;(18, 16);1;615
3;0.125;MoveSouth;(12, 16);;(18, 16);1;616
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;617
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;618
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;619
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;620
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;621
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;622
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;623
3;0.125;MoveSouthEast;(12, 16);;(18, 16);1;624
3;0.125;MoveSouthEast;(13, 17);;(18, 16);1;625
3;0.125;MoveEast;(13, 17);;(18, 16);1;626
3;0.125;MoveEast;(13, 17);;(18, 16);1;627
3;0.125;MoveEast;(13, 17);;(18, 16);1;628
3;0.125;MoveEast;(13, 17);;(18, 16);1;629
3;0.125;MoveEast;(13, 17);;(18, 16);1;630
3;0.125;MoveEast;(13, 17);;(18, 16);1;631
3;0.125;MoveEast;(13, 17);;(18, 16);1;632
3;0.125;MoveEast;(13, 17);;(18, 16);1;633
3;0.125;MoveEast;(14, 17);;(18, 16);1;634
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;635
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;636
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;637
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;638
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;639
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;640
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;641
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;642
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;643
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;644
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;645
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;646
3;0.125;MoveSouthEast;(14, 17);;(18, 16);1;647
3;0.125;MoveSouthEast;(15, 18);;(18, 16);1;648
3;0.125;RemoveObject;(15, 18);;(18, 16);1;649
3;0.125;RemoveObject;(15, 18);;(18, 16);1;650
3;0.125;RemoveObject;(15, 18);;(18, 16);1;651
3;0.125;RemoveObject;(15, 18);;(18, 16);1;652
3;0.125;RemoveObject;(15, 18);;(18, 16);1;653
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 16);1;654
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 16);1;655
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 16);1;656
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 16);1;657
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 16);1;658
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;659
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;660
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;661
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;662
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;663
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 17);1;664
3;0.125;RemoveObject;(15, 18);MoveSouth;(18, 18);1;665
3;0.125;RemoveObject;(15, 18);MoveWest;(17, 18);1;666
3;0.125;RemoveObject;(15, 18);MoveWest;(16, 18);1;667
3;0.125;RemoveObject;(15, 18);MoveWest;(15, 18);1;668
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;669
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;670
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;671
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;672
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;673
3;0.125;RemoveObject;(15, 18);MoveWest;(14, 18);1;674
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;675
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;676
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;677
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;678
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;679
3;0.125;RemoveObject;(15, 18);MoveWest;(13, 18);1;680
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;681
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;682
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;683
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;684
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;685
3;0.125;RemoveObject;(15, 18);MoveWest;(12, 18);1;686
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;687
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;688
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;689
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;690
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;691
3;0.125;RemoveObject;(15, 18);MoveWest;(11, 18);1;692
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;693
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;694
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;695
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;696
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;697
3;0.125;RemoveObject;(15, 18);MoveWest;(10, 18);1;698
3;0.125;RemoveObject;(15, 18);MoveWest;(9, 18);1;699
3;0.125;RemoveObject;(15, 18);MoveWest;(8, 18);1;700
3;0.125;RemoveObject;(15, 18);MoveWest;(7, 18);1;701
3;0.125;RemoveObject;(15, 18);MoveWest;(6, 18);1;702
3;0.125;RemoveObject;(15, 18);MoveWest;(5, 18);1;703
3;0.125;RemoveObject;(15, 18);MoveWest;(4, 18);1;704
3;0.125;RemoveObject;(15, 18);;(4, 18);1;705
3;0.125;RemoveObject;(15, 18);;(4, 18);1;706
3;0.125;RemoveObject;(15, 18);;(4, 18);1;707
3;0.125;RemoveObject;(15, 18);;(4, 18);1;708
3;0.125;RemoveObject;(15, 18);;(4, 18);1;709
3;0.125;RemoveObject;(15, 18);;(4, 18);1;710
3;0.125;RemoveObject;(15, 18);MoveWest;(3, 18);1;711
3;0.125;RemoveObject;(15, 18);;(3, 18);1;712
3;0.125;RemoveObject;(15, 18);MoveSouth;(3, 19);1;713
3;0.125;RemoveObject;(15, 18);;(3, 19);1;714
3;0.125;RemoveObject;(15, 18);;(3, 19);1;715
3;0.125;RemoveObject;(15, 18);MoveSouth;(3, 20);1;716
3;0.125;RemoveObject;(15, 18);;(3, 20);1;717
3;0.125;RemoveObject;(15, 18);;(3, 20);1;718
3;0.125;RemoveObject;(15, 18);;(3, 20);1;719
3;0.125;RemoveObject;(15, 18);;(3, 20);1;720
3;0.125;RemoveObject;(15, 18);;(3, 20);1;721
3;0.125;RemoveObject;(15, 18);MoveSouth;(3, 21);1;722
3;0.125;RemoveObject;(15, 18);;(3, 21);1;723
3;0.125;RemoveObject;(15, 18);;(3, 21);1;724
3;0.125;RemoveObject;(15, 18);;(3, 21);1;725
3;0.125;RemoveObject;(15, 18);;(3, 21);1;726
3;0.125;RemoveObject;(15, 18);;(3, 21);1;727
3;0.125;RemoveObject;(15, 18);;(3, 21);1;728
3;0.125;RemoveObject;(15, 18);;(3, 21);1;729
3;0.125;RemoveObject;(15, 18);CarryObject;(3, 21);1;730
3;0.125;RemoveObject;(15, 18);;(3, 21);1;731
3;0.125;RemoveObject;(15, 18);MoveNorth;(3, 20);1;732
3;0.125;RemoveObject;(15, 18);;(3, 20);1;733
3;0.125;RemoveObject;(15, 18);MoveNorth;(3, 19);1;734
3;0.125;RemoveObject;(15, 18);;(3, 19);1;735
3;0.125;RemoveObject;(15, 18);MoveNorth;(3, 18);1;736
3;0.125;RemoveObject;(15, 18);;(3, 18);1;737
3;0.125;RemoveObject;(15, 18);;(3, 18);1;738
3;0.125;RemoveObject;(15, 18);;(3, 18);1;739
3;0.125;RemoveObject;(15, 18);MoveEast;(4, 18);1;740
3;0.125;RemoveObject;(15, 18);;(4, 18);1;741
3;0.125;RemoveObject;(15, 18);;(4, 18);1;742
3;0.125;RemoveObject;(15, 18);;(4, 18);1;743
3;0.125;RemoveObject;(15, 18);MoveEast;(5, 18);1;744
3;0.125;RemoveObject;(15, 18);MoveEast;(6, 18);1;745
3;0.125;RemoveObject;(15, 18);MoveEast;(7, 18);1;746
3;0.125;RemoveObject;(15, 18);MoveEast;(8, 18);1;747
3;0.125;RemoveObject;(15, 18);MoveEast;(9, 18);1;748
3;0.125;RemoveObject;(15, 18);MoveEast;(10, 18);1;749
3;0.125;MoveSouth;(15, 18);MoveEast;(10, 18);1;750
3;0.125;MoveSouth;(15, 18);MoveEast;(10, 18);1;751
3;0.125;MoveSouth;(15, 18);MoveEast;(10, 18);1;752
3;0.125;MoveSouth;(15, 18);MoveEast;(10, 18);1;753
3;0.125;MoveSouth;(15, 18);MoveEast;(10, 18);1;754
3;0.125;MoveSouth;(15, 18);MoveEast;(11, 18);1;755
3;0.125;MoveSouth;(15, 18);MoveEast;(11, 18);1;756
3;0.125;MoveSouth;(15, 18);MoveEast;(11, 18);1;757
3;0.125;MoveSouth;(15, 19);MoveEast;(11, 18);1;758
3;0.125;MoveSouthWest;(15, 19);MoveEast;(11, 18);1;759
3;0.125;MoveSouthWest;(15, 19);MoveEast;(11, 18);1;760
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;761
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;762
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;763
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;764
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;765
3;0.125;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;766
3;0.125;MoveSouthWest;(14, 20);MoveEast;(13, 18);1;767
3;0.125;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;768
3;0.125;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;769
3;0.125;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;770
3;0.125;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;771
3;0.125;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;772
3;0.125;MoveSouthEast;(14, 20);MoveEast;(14, 18);1;773
3;0.125;MoveSouthEast;(14, 20);MoveEast;(14, 18);1;774
3;0.125;MoveSouthEast;(14, 20);MoveEast;(14, 18);1;775
3;0.125;MoveSouthEast;(15, 21);MoveEast;(14, 18);1;776
3;0.125;MoveNorthEast;(15, 21);MoveEast;(14, 18);1;777
3;0.125;MoveNorthEast;(15, 21);MoveEast;(14, 18);1;778
3;0.125;MoveNorthEast;(15, 21);MoveEast;(15, 18);1;779
3;0.125;MoveNorthEast;(15, 21);MoveEast;(16, 18);1;780
3;0.125;MoveNorthEast;(15, 21);MoveEast;(17, 18);1;781
3;0.125;MoveNorthEast;(15, 21);;(17, 18);1;782
3;0.125;MoveNorthEast;(15, 21);;(17, 18);1;783
3;0.125;MoveNorthEast;(15, 21);;(17, 18);1;784
3;0.125;MoveNorthEast;(16, 20);;(17, 18);1;785
3;0.125;Idle;(16, 20);MoveEast;(18, 18);1;786
3;0.125;Idle;(16, 20);;(18, 18);1;787
3;0.125;Idle;(16, 20);;(18, 18);1;788
3;0.125;Idle;(16, 20);MoveEast;(19, 18);1;789
3;0.125;Idle;(16, 20);;(19, 18);1;790
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;791
3;0.125;Idle;(16, 20);;(20, 18);1;792
3;0.125;Idle;(16, 20);;(20, 18);1;793
3;0.125;Idle;(16, 20);;(20, 18);1;794
3;0.125;Idle;(16, 20);;(20, 18);1;795
3;0.125;Idle;(16, 20);;(20, 18);1;796
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;797
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;798
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;799
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;800
3;0.125;Idle;(16, 20);MoveEast;(20, 18);1;801
3;0.125;Idle;(16, 20);MoveEast;(21, 18);1;802
3;0.125;Idle;(16, 20);;(21, 18);1;803
3;0.125;Idle;(16, 20);;(21, 18);1;804
3;0.125;Idle;(16, 20);;(21, 18);1;805
3;0.125;Idle;(16, 20);;(21, 18);1;806
3;0.125;Idle;(16, 20);;(21, 18);1;807
3;0.125;Idle;(16, 20);;(21, 18);1;808
3;0.125;Idle;(16, 20);;(21, 18);1;809
3;0.125;Idle;(16, 20);;(21, 18);1;810
3;0.125;Idle;(16, 20);;(21, 18);1;811
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;812
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;813
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;814
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;815
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;816
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;817
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;818
3;0.125;MoveNorthWest;(16, 20);;(21, 18);1;819
3;0.125;MoveNorthWest;(15, 19);;(21, 18);1;820
3;0.125;MoveNorthWest;(15, 19);MoveEast;(22, 18);1;821
3;0.125;MoveNorthWest;(15, 19);;(22, 18);1;822
3;0.125;MoveNorthWest;(15, 19);;(22, 18);1;823
3;0.125;MoveNorthWest;(15, 19);MoveEast;(23, 18);1;824
3;0.125;MoveNorthWest;(15, 19);;(23, 18);1;825
3;0.125;MoveNorthWest;(15, 19);;(23, 18);1;826
3;0.125;MoveNorthWest;(15, 19);MoveNorth;(23, 17);1;827
3;0.125;MoveNorthWest;(15, 19);;(23, 17);1;828
3;0.125;MoveNorthWest;(14, 18);;(23, 17);1;829
3;0.125;MoveWest;(14, 18);MoveNorth;(23, 16);1;830
3;0.125;MoveWest;(14, 18);;(23, 16);1;831
3;0.125;MoveWest;(14, 18);MoveNorth;(23, 15);1;832
3;0.125;MoveWest;(14, 18);;(23, 15);1;833
3;0.125;MoveWest;(14, 18);;(23, 15);1;834
3;0.125;MoveWest;(14, 18);MoveNorth;(23, 14);1;835
3;0.125;MoveWest;(14, 18);;(23, 14);1;836
3;0.125;MoveWest;(14, 18);;(23, 14);1;837
3;0.125;MoveWest;(14, 18);;(23, 14);1;838
3;0.125;MoveWest;(14, 18);;(23, 14);1;839
3;0.125;MoveWest;(14, 18);;(23, 14);1;840
3;0.125;MoveWest;(14, 18);;(23, 14);1;841
3;0.125;MoveWest;(14, 18);MoveNorth;(23, 13);1;842
3;0.125;MoveWest;(13, 18);;(23, 13);1;843
3;0.125;MoveWest;(13, 18);;(23, 13);1;844
3;0.125;MoveWest;(13, 18);;(23, 13);1;845
3;0.125;MoveWest;(13, 18);;(23, 13);1;846
3;0.125;MoveWest;(13, 18);;(23, 13);1;847
3;0.125;MoveWest;(13, 18);;(23, 13);1;848
3;0.125;MoveWest;(13, 18);;(23, 13);1;849
3;0.125;MoveWest;(13, 18);;(23, 13);1;850
3;0.125;MoveWest;(13, 18);;(23, 13);1;851
3;0.125;MoveWest;(13, 18);;(23, 13);1;852
3;0.125;MoveWest;(13, 18);;(23, 13);1;853
3;0.125;MoveWest;(13, 18);;(23, 13);1;854
3;0.125;MoveWest;(13, 18);;(23, 13);1;855
3;0.125;MoveWest;(13, 18);;(23, 13);1;856
3;0.125;MoveWest;(12, 18);;(23, 13);1;857
3;0.125;MoveWest;(12, 18);;(23, 13);1;858
3;0.125;MoveWest;(12, 18);;(23, 13);1;859
3;0.125;MoveWest;(12, 18);;(23, 13);1;860
3;0.125;MoveWest;(12, 18);;(23, 13);1;861
3;0.125;MoveWest;(12, 18);;(23, 13);1;862
3;0.125;MoveWest;(12, 18);Drop;(23, 13);1;863
3;0.125;MoveWest;(12, 18);;(23, 13);1;864
3;0.125;MoveWest;(12, 18);;(23, 13);1;865
3;0.125;MoveWest;(12, 18);;(23, 13);1;866
3;0.125;MoveWest;(12, 18);;(23, 13);1;867
3;0.125;MoveWest;(12, 18);;(23, 13);1;868
3;0.125;MoveWest;(12, 18);;(23, 13);1;869
3;0.125;MoveWest;(12, 18);;(23, 13);1;870
3;0.125;MoveWest;(11, 18);;(23, 13);1;871
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;872
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;873
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;874
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;875
3;0.125;MoveNorthWest;(11, 18);CarryObject;(23, 13);1;876
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;877
3;0.125;MoveNorthWest;(11, 18);;(23, 13);1;878
3;0.125;MoveNorthWest;(11, 18);MoveSouth;(23, 14);1;879
3;0.125;MoveNorthWest;(11, 18);;(23, 14);1;880
3;0.125;MoveNorthWest;(11, 18);;(23, 14);1;881
3;0.125;MoveNorthWest;(11, 18);MoveSouth;(23, 15);1;882
3;0.125;MoveNorthWest;(11, 18);;(23, 15);1;883
3;0.125;MoveNorthWest;(11, 18);;(23, 15);1;884
3;0.125;MoveNorthWest;(10, 17);;(23, 15);1;885
3;0.125;MoveWest;(10, 17);;(23, 15);1;886
6;0.25;MoveWest;(10, 17);Drop;(23, 15);1;887
6;0.25;MoveWest;(10, 17);;(23, 15);1;888
6;0.25;MoveWest;(10, 17);;(23, 15);1;889
6;0.25;MoveWest;(10, 17);;(23, 15);1;890
6;0.25;MoveWest;(10, 17);MoveWest;(22, 15);1;891
6;0.25;MoveWest;(10, 17);;(22, 15);1;892
6;0.25;MoveWest;(10, 17);;(22, 15);1;893
6;0.25;MoveWest;(9, 17);MoveWest;(21, 15);1;894
6;0.25;RemoveObject;(9, 17);;(21, 15);1;895
6;0.25;RemoveObject;(9, 17);MoveWest;(20, 15);1;896
6;0.25;RemoveObject;(9, 17);;(20, 15);1;897
6;0.25;RemoveObject;(9, 17);MoveWest;(19, 15);1;898
6;0.25;RemoveObject;(9, 17);;(19, 15);1;899
6;0.25;RemoveObject;(9, 17);;(19, 15);1;900
6;0.25;RemoveObject;(9, 17);;(19, 15);1;901
6;0.25;RemoveObject;(9, 17);MoveSouth;(19, 16);1;902
6;0.25;RemoveObject;(9, 17);;(19, 16);1;903
